t,innovation,mse,firing_rate,kalman_innovation,kalman_mse
0.307000,8.822567e-04,1.537633e-04,0.000000e+00,9.714439e-04,7.353947e-05
0.308000,6.044645e-04,1.245393e-04,0.000000e+00,5.871213e-04,5.420892e-05
0.309000,2.531750e-03,1.180802e-04,0.000000e+00,2.653236e-03,1.600335e-04
0.310000,6.828181e-03,1.220223e-04,0.000000e+00,6.723985e-03,4.535624e-04
0.311000,4.117636e-03,1.637065e-04,0.000000e+00,4.584154e-03,1.227288e-04
0.312000,1.045113e-03,9.973186e-05,0.000000e+00,1.123171e-03,9.042798e-05
0.313000,4.528347e-04,1.314333e-04,0.000000e+00,4.516360e-04,1.186640e-04
0.314000,3.596200e-03,1.038164e-04,0.000000e+00,3.691790e-03,7.423851e-05
0.315000,1.287098e-04,1.487051e-04,0.000000e+00,1.004363e-04,7.307806e-05
0.316000,8.506887e-04,8.229934e-05,0.000000e+00,7.564274e-04,5.638627e-05
0.317000,1.982566e-03,1.080332e-04,0.000000e+00,1.756272e-03,1.600177e-04
0.318000,3.879124e-04,8.422858e-05,0.000000e+00,5.653339e-04,9.622346e-05
0.319000,1.618486e-05,5.550839e-05,0.000000e+00,6.046153e-07,7.496256e-05
0.320000,1.132363e-03,7.706819e-05,0.000000e+00,1.362971e-03,7.474419e-05
0.321000,1.191554e-03,4.226623e-05,0.000000e+00,1.059467e-03,7.545844e-05
0.322000,3.419046e-04,3.658985e-05,0.000000e+00,4.661649e-04,1.090745e-04
0.323000,3.709263e-03,2.462612e-05,0.000000e+00,3.999632e-03,2.514057e-04
0.324000,1.737877e-03,3.537130e-05,0.000000e+00,1.728082e-03,1.084610e-04
0.325000,2.035893e-02,6.743173e-05,0.000000e+00,1.991724e-02,2.941093e-04
0.326000,2.100654e-03,9.189172e-05,0.000000e+00,2.736727e-03,1.792759e-04
0.327000,3.470811e-03,7.804967e-05,0.000000e+00,2.943610e-03,3.274581e-04
0.328000,1.953114e-03,5.487719e-05,0.000000e+00,1.416744e-03,4.168820e-04
0.329000,9.657077e-05,8.110072e-05,0.000000e+00,3.808045e-06,4.795476e-04
0.330000,3.592754e-03,1.265548e-04,0.000000e+00,4.609644e-03,3.099855e-04
0.331000,6.359302e-06,1.557511e-04,0.000000e+00,6.590510e-05,3.106816e-04
0.332000,1.501666e-03,1.552173e-04,0.000000e+00,1.117892e-03,4.582284e-04
0.333000,8.789490e-04,1.561966e-04,0.000000e+00,5.364924e-04,5.723601e-04
0.334000,3.613928e-03,1.583205e-04,0.000000e+00,2.789689e-03,8.582886e-04
0.335000,6.693320e-04,1.479859e-04,0.000000e+00,2.796748e-04,8.705195e-04
0.336000,2.000733e-03,1.254247e-04,0.000000e+00,1.223877e-03,9.802774e-04
0.337000,1.231421e-03,1.512971e-04,0.000000e+00,5.813301e-04,1.222483e-03
0.338000,2.609997e-03,1.859812e-04,0.000000e+00,1.540325e-03,1.732771e-03
0.339000,1.908958e-03,2.234914e-04,0.000000e+00,3.240146e-03,1.432317e-03
0.340000,6.487890e-04,2.547132e-04,0.000000e+00,2.014249e-04,1.600664e-03
0.341000,1.867417e-04,3.255428e-04,0.000000e+00,6.481893e-04,1.542832e-03
0.342000,5.433055e-04,2.666322e-04,0.000000e+00,1.172485e-03,1.110885e-03
0.343000,2.301483e-03,2.319601e-04,0.000000e+00,3.333575e-03,7.181148e-04
0.344000,1.650702e-02,2.836030e-04,0.000000e+00,1.856518e-02,3.535949e-04
0.345000,5.447756e-04,3.323316e-04,0.000000e+00,4.115654e-04,4.587358e-04
0.346000,3.630501e-04,4.664170e-04,0.000000e+00,5.201251e-04,5.895457e-04
0.347000,4.533364e-04,6.194622e-04,0.000000e+00,5.880529e-04,6.861414e-04
0.348000,4.412135e-04,6.113438e-04,0.000000e+00,3.569682e-04,7.431189e-04
0.349000,5.887072e-05,5.835967e-04,0.000000e+00,1.088103e-04,6.992049e-04
0.350000,2.237338e-03,6.344753e-04,0.000000e+00,2.469230e-03,6.410399e-04
0.351000,2.554745e-04,6.586296e-04,0.000000e+00,2.770647e-04,6.591727e-04
0.352000,4.103384e-04,7.379672e-04,0.000000e+00,4.132767e-04,7.903446e-04
0.353000,9.462726e-04,6.509283e-04,0.000000e+00,9.069392e-04,7.325667e-04
0.354000,3.531170e-03,7.517086e-04,0.000000e+00,3.331396e-03,8.500053e-04
0.355000,1.990162e-03,9.392341e-04,0.000000e+00,1.671855e-03,9.772018e-04
0.356000,2.066259e-03,9.201928e-04,0.000000e+00,1.623473e-03,1.296191e-03
0.357000,6.199846e-05,8.883139e-04,0.000000e+00,1.653494e-06,1.456488e-03
0.358000,9.141122e-03,9.657455e-04,0.000000e+00,7.910616e-03,2.223682e-03
0.359000,6.050954e-04,1.011169e-03,0.000000e+00,2.196854e-04,2.399960e-03
0.360000,1.824328e-02,1.090956e-03,0.000000e+00,1.555854e-02,3.894221e-03
0.361000,8.608483e-03,1.009009e-03,0.000000e+00,6.098557e-03,4.987707e-03
0.362000,7.274482e-03,1.089305e-03,0.000000e+00,4.603029e-03,5.687098e-03
0.363000,9.891474e-05,1.129310e-03,0.000000e+00,9.819580e-05,5.855666e-03
0.364000,4.725034e-03,1.150472e-03,0.000000e+00,7.801670e-03,4.648436e-03
0.365000,1.182770e-02,1.266467e-03,0.000000e+00,8.489806e-03,5.559952e-03
0.366000,5.239178e-03,1.157450e-03,0.000000e+00,8.508195e-03,4.207471e-03
0.367000,3.265281e-03,1.341391e-03,0.000000e+00,1.631408e-03,5.215240e-03
0.368000,3.097275e-03,1.480412e-03,0.000000e+00,1.402068e-03,5.495951e-03
0.369000,5.191951e-04,1.311836e-03,0.000000e+00,1.035289e-05,5.480549e-03
0.370000,4.884245e-03,1.360382e-03,0.000000e+00,2.513550e-03,5.978497e-03
0.371000,4.285609e-04,1.625359e-03,0.000000e+00,7.227779e-07,5.920299e-03
0.372000,3.228140e-03,1.835768e-03,0.000000e+00,1.240141e-03,6.602230e-03
0.373000,3.232333e-03,1.850238e-03,0.000000e+00,1.153425e-03,7.735514e-03
0.374000,1.325362e-03,1.890151e-03,0.000000e+00,1.503923e-04,8.008506e-03
0.375000,1.359197e-02,1.717485e-03,0.000000e+00,8.452082e-03,9.539082e-03
0.376000,1.160145e-04,1.695944e-03,0.000000e+00,2.933206e-04,9.368682e-03
0.377000,7.498315e-03,1.979183e-03,0.000000e+00,3.503204e-03,1.102530e-02
0.378000,1.211787e-02,1.982119e-03,0.000000e+00,6.487927e-03,1.203882e-02
0.379000,1.342348e-02,1.978149e-03,0.000000e+00,6.965289e-03,1.445519e-02
0.380000,7.046233e-03,2.201197e-03,0.000000e+00,2.358572e-03,1.609742e-02
0.381000,1.228947e-03,2.097227e-03,0.000000e+00,5.215395e-03,1.463589e-02
0.382000,5.127053e-03,2.227904e-03,0.000000e+00,1.354208e-03,1.543087e-02
0.383000,6.146191e-03,2.437432e-03,0.000000e+00,1.782207e-03,1.623583e-02
0.384000,2.364538e-03,2.572700e-03,0.000000e+00,1.183372e-04,1.696109e-02
0.385000,1.922432e-03,2.403157e-03,0.000000e+00,3.137925e-05,1.742826e-02
0.386000,1.723787e-05,2.529287e-03,0.000000e+00,1.824256e-03,1.558638e-02
0.387000,5.888927e-03,2.557370e-03,0.000000e+00,1.561842e-03,1.656656e-02
0.388000,8.615383e-06,2.645819e-03,0.000000e+00,1.278666e-03,1.558820e-02
0.389000,6.887832e-04,2.700985e-03,0.000000e+00,1.287634e-04,1.499409e-02
0.390000,5.450607e-04,3.037192e-03,0.000000e+00,1.953580e-04,1.486831e-02
0.391000,1.652068e-04,3.091133e-03,0.000000e+00,2.481764e-03,1.389573e-02
0.392000,2.420744e-02,3.076368e-03,0.000000e+00,1.445077e-02,1.594898e-02
0.393000,3.744218e-03,2.977738e-03,0.000000e+00,4.659580e-04,1.606115e-02
0.394000,9.529026e-03,3.034014e-03,0.000000e+00,3.266061e-03,1.691446e-02
0.395000,8.819770e-07,3.055302e-03,0.000000e+00,1.891240e-03,1.626114e-02
0.396000,6.451071e-03,3.045841e-03,0.000000e+00,1.530738e-03,1.705191e-02
0.397000,4.064786e-03,3.191928e-03,0.000000e+00,1.132427e-02,1.428116e-02
0.398000,1.288983e-02,3.347151e-03,0.000000e+00,5.532374e-03,1.638745e-02
0.399000,9.807953e-04,3.413552e-03,0.000000e+00,1.102433e-04,1.590956e-02
0.400000,1.289948e-02,3.459104e-03,0.000000e+00,5.182364e-03,1.838449e-02
0.401000,1.240202e-02,3.416772e-03,0.000000e+00,4.514508e-03,2.123384e-02
0.402000,1.477987e-02,3.746354e-03,0.000000e+00,5.620334e-03,2.376305e-02
0.403000,1.751521e-03,3.656632e-03,0.000000e+00,5.555090e-05,2.463283e-02
0.404000,4.281351e-03,3.713495e-03,0.000000e+00,2.635459e-04,2.504181e-02
0.405000,2.490987e-03,3.762957e-03,0.000000e+00,1.107628e-10,2.494072e-02
0.406000,1.778176e-03,3.654909e-03,0.000000e+00,6.209393e-05,2.482383e-02
0.407000,1.032605e-03,3.631933e-03,0.000000e+00,3.166329e-04,2.485029e-02
0.408000,3.156363e-03,3.635593e-03,0.000000e+00,4.505102e-05,2.488760e-02
0.409000,9.961148e-03,3.583002e-03,0.000000e+00,2.496081e-03,2.605695e-02
0.410000,1.397082e-03,3.770885e-03,0.000000e+00,2.049875e-04,2.654762e-02
0.411000,9.070982e-03,3.885328e-03,0.000000e+00,1.925726e-03,2.759988e-02
0.412000,1.509578e-02,3.978057e-03,0.000000e+00,4.880511e-03,3.020953e-02
0.413000,3.452183e-03,3.677899e-03,0.000000e+00,1.034766e-05,2.974715e-02
0.414000,1.378788e-02,3.419200e-03,0.000000e+00,3.796156e-03,3.193088e-02
0.415000,1.751622e-03,3.361736e-03,0.000000e+00,2.629441e-04,3.208751e-02
0.416000,5.907676e-03,3.275101e-03,0.000000e+00,3.678261e-04,3.344469e-02
0.417000,6.791707e-03,3.442139e-03,0.000000e+00,5.717454e-04,3.456487e-02
0.418000,3.815793e-03,3.377135e-03,0.000000e+00,5.247958e-06,3.470689e-02
0.419000,6.384842e-05,3.616835e-03,0.000000e+00,2.676803e-03,3.268198e-02
0.420000,1.255119e-03,3.721511e-03,0.000000e+00,5.157557e-04,3.207366e-02
0.421000,2.958798e-03,3.566750e-03,0.000000e+00,9.831205e-06,3.198580e-02
0.422000,8.185066e-04,3.569647e-03,0.000000e+00,7.429733e-03,3.004467e-02
0.423000,2.758561e-02,3.580077e-03,0.000000e+00,1.238110e-02,3.348636e-02
0.424000,1.354710e-02,3.489066e-03,0.000000e+00,3.322044e-03,3.480224e-02
0.425000,1.226842e-03,3.472178e-03,0.000000e+00,6.682985e-04,3.390073e-02
0.426000,3.286304e-03,3.880546e-03,0.000000e+00,8.082836e-06,3.467899e-02
0.427000,1.084461e-03,4.149102e-03,0.000000e+00,7.457829e-04,3.385151e-02
0.428000,8.135893e-03,4.160793e-03,0.000000e+00,9.436648e-04,3.454319e-02
0.429000,1.199879e-02,4.171551e-03,0.000000e+00,2.386452e-03,3.570922e-02
0.430000,1.081001e-02,3.975599e-03,0.000000e+00,1.718762e-03,3.734159e-02
0.431000,8.999432e-03,4.054406e-03,0.000000e+00,9.470070e-04,3.824893e-02
0.432000,1.910544e-06,4.288023e-03,0.000000e+00,4.086931e-03,3.659731e-02
0.433000,6.666553e-05,3.958408e-03,0.000000e+00,3.042186e-03,3.369313e-02
0.434000,1.255582e-02,3.920843e-03,0.000000e+00,2.543174e-03,3.544058e-02
0.435000,1.403147e-02,3.595971e-03,0.000000e+00,3.019942e-03,3.733242e-02
0.436000,2.156185e-03,3.780145e-03,0.000000e+00,3.648410e-04,3.642058e-02
0.437000,1.238647e-02,4.205798e-03,0.000000e+00,2.137169e-03,3.898611e-02
0.438000,5.824898e-03,4.271029e-03,0.000000e+00,9.052046e-05,3.893831e-02
0.439000,3.232475e-05,4.261183e-03,0.000000e+00,3.797375e-03,3.630085e-02
0.440000,4.090689e-03,4.005407e-03,0.000000e+00,2.080745e-06,3.616844e-02
0.441000,1.064633e-03,3.963482e-03,0.000000e+00,1.082287e-03,3.416263e-02
0.442000,3.279620e-02,4.094133e-03,0.000000e+00,1.357451e-02,3.772424e-02
0.443000,1.421300e-03,3.841405e-03,0.000000e+00,9.612133e-04,3.705555e-02
0.444000,2.117361e-02,4.133035e-03,0.000000e+00,6.033505e-03,4.016502e-02
0.445000,7.568211e-03,4.415926e-03,0.000000e+00,2.673834e-04,4.014696e-02
0.446000,7.886610e-05,4.092308e-03,0.000000e+00,6.442181e-03,3.736398e-02
0.447000,2.173711e-03,4.010992e-03,0.000000e+00,4.942352e-04,3.652062e-02
0.448000,1.924244e-04,4.203455e-03,0.000000e+00,6.749374e-03,3.397098e-02
0.449000,2.120324e-03,4.047256e-03,0.000000e+00,3.855811e-04,3.411226e-02
0.450000,6.528924e-03,4.270282e-03,0.000000e+00,2.437014e-04,3.429356e-02
0.451000,3.644144e-03,3.922258e-03,0.000000e+00,3.048826e-05,3.276492e-02
0.452000,1.383749e-03,4.437751e-03,0.000000e+00,8.222056e-04,3.238251e-02
0.453000,8.212923e-03,5.034707e-03,0.000000e+00,6.528269e-04,3.378710e-02
0.454000,3.139834e-02,4.994589e-03,0.000000e+00,1.234089e-02,3.774378e-02
0.455000,1.506882e-02,4.736082e-03,0.000000e+00,2.780043e-03,3.891449e-02
0.456000,5.338644e-04,4.609052e-03,0.000000e+00,9.043025e-03,3.701371e-02
0.457000,6.628912e-03,4.430569e-03,0.000000e+00,1.551458e-04,3.728781e-02
0.458000,1.277660e-02,4.395280e-03,0.000000e+00,1.890040e-03,3.876825e-02
0.459000,1.202802e-03,4.532089e-03,0.000000e+00,1.333872e-03,3.734150e-02
0.460000,8.615434e-04,4.683915e-03,0.000000e+00,1.664624e-03,3.593826e-02
0.461000,2.499106e-02,4.505949e-03,0.000000e+00,7.944629e-03,3.802295e-02
0.462000,8.899837e-03,4.492196e-03,0.000000e+00,4.930432e-04,4.005981e-02
0.463000,2.000167e-03,4.269739e-03,0.000000e+00,8.032577e-04,3.869818e-02
0.464000,1.258292e-02,4.722567e-03,0.000000e+00,1.590484e-03,3.987897e-02
0.465000,5.164049e-03,4.621634e-03,0.000000e+00,3.831211e-06,4.164499e-02
0.466000,1.428748e-03,4.629806e-03,0.000000e+00,1.305979e-03,3.998446e-02
0.467000,8.296543e-03,4.463959e-03,0.000000e+00,3.305876e-04,4.164670e-02
0.468000,1.453795e-03,4.665041e-03,0.000000e+00,1.265136e-03,4.100950e-02
0.469000,5.374712e-03,4.658042e-03,0.000000e+00,3.977643e-07,4.227579e-02
0.470000,4.166285e-05,4.844097e-03,0.000000e+00,6.294461e-03,3.979158e-02
0.471000,2.918116e-02,4.693965e-03,0.000000e+00,1.008706e-02,4.222280e-02
0.472000,1.193511e-03,4.806202e-03,0.000000e+00,1.177094e-02,3.918212e-02
0.473000,5.409699e-03,4.499630e-03,0.000000e+00,9.459045e-06,3.937279e-02
0.474000,2.107694e-04,4.568127e-03,0.000000e+00,7.270903e-03,3.685358e-02
0.475000,3.570905e-04,4.247232e-03,0.000000e+00,2.416490e-03,3.529927e-02
0.476000,2.146756e-02,4.617773e-03,0.000000e+00,6.392228e-03,3.862303e-02
0.477000,5.218623e-03,4.465262e-03,0.000000e+00,7.953923e-06,3.859265e-02
0.478000,1.324316e-03,4.578498e-03,0.000000e+00,1.108388e-03,3.880832e-02
0.479000,8.536679e-04,4.998555e-03,0.000000e+00,9.594284e-03,3.655221e-02
0.480000,4.547989e-06,4.993662e-03,0.000000e+00,4.588361e-03,3.478850e-02
0.481000,1.651844e-03,4.892992e-03,0.000000e+00,5.217961e-04,3.440858e-02
0.482000,6.538987e-03,4.846354e-03,0.000000e+00,3.237399e-04,3.451664e-02
0.483000,1.363831e-02,4.742920e-03,0.000000e+00,2.825483e-03,3.507681e-02
0.484000,4.598903e-04,4.224152e-03,0.000000e+00,7.571236e-03,3.281501e-02
0.485000,2.134718e-03,4.023925e-03,0.000000e+00,2.754855e-04,3.192187e-02
0.486000,3.854634e-04,3.827223e-03,0.000000e+00,6.728398e-03,2.896410e-02
0.487000,3.202073e-03,3.761269e-03,0.000000e+00,1.024051e-05,2.858781e-02
0.488000,8.815348e-03,3.559992e-03,0.000000e+00,1.160610e-03,2.953112e-02
0.489000,4.819880e-03,3.591659e-03,0.000000e+00,6.915699e-05,2.957648e-02
0.490000,1.504332e-03,3.717454e-03,0.000000e+00,5.174779e-04,2.964011e-02
0.491000,8.603136e-03,4.087261e-03,0.000000e+00,1.013602e-03,3.223495e-02
0.492000,3.267936e-04,4.257778e-03,0.000000e+00,1.940541e-03,3.162258e-02
0.493000,1.320364e-03,4.173719e-03,0.000000e+00,5.982983e-04,3.073029e-02
0.494000,3.069835e-04,4.332618e-03,0.000000e+00,1.814619e-03,2.935959e-02
0.495000,8.554407e-03,4.220998e-03,0.000000e+00,1.132916e-03,3.012864e-02
0.496000,4.171670e-03,4.349132e-03,0.000000e+00,2.015805e-05,3.029525e-02
0.497000,5.973480e-05,4.256820e-03,0.000000e+00,2.773202e-03,2.847730e-02
0.498000,6.482538e-03,4.556906e-03,0.000000e+00,4.730407e-04,3.004050e-02
0.499000,2.332639e-03,4.600035e-03,0.000000e+00,1.164858e-02,2.729184e-02
0.500000,3.849966e-03,4.794684e-03,0.000000e+00,3.477801e-05,2.698421e-02
0.501000,7.583175e-03,4.980063e-03,0.000000e+00,9.365021e-04,2.823642e-02
0.502000,3.941722e-02,5.417581e-03,0.000000e+00,1.985328e-02,3.254751e-02
0.503000,4.781616e-04,5.231284e-03,0.000000e+00,1.650405e-03,3.100082e-02
0.504000,9.489363e-04,5.451111e-03,0.000000e+00,9.284003e-04,3.091811e-02
0.505000,2.630086e-03,5.478736e-03,0.000000e+00,8.299125e-05,3.104286e-02
0.506000,2.573582e-05,5.830322e-03,0.000000e+00,3.042032e-03,3.034642e-02
0.507000,2.163067e-04,5.907430e-03,0.000000e+00,1.919365e-03,2.955127e-02
0.508000,6.702600e-03,6.003504e-03,0.000000e+00,6.093541e-04,3.048071e-02
0.509000,3.787844e-03,6.016734e-03,0.000000e+00,1.158661e-05,3.067491e-02
0.510000,3.428423e-03,6.052041e-03,0.000000e+00,2.717102e-08,2.997748e-02
0.511000,2.191625e-03,6.031148e-03,0.000000e+00,1.109669e-02,2.818335e-02
0.512000,3.640346e-03,5.904935e-03,0.000000e+00,2.707095e-05,2.872754e-02
0.513000,1.279668e-02,5.340011e-03,0.000000e+00,3.328258e-03,2.934551e-02
0.514000,5.486612e-03,5.643192e-03,0.000000e+00,2.750403e-04,3.005089e-02
0.515000,1.025075e-07,5.252143e-03,0.000000e+00,3.421307e-03,2.776901e-02
0.516000,3.384475e-02,4.974358e-03,0.000000e+00,1.628787e-02,3.015102e-02
0.517000,4.364018e-03,5.002708e-03,0.000000e+00,1.607876e-02,2.725636e-02
0.518000,1.039112e-03,5.288630e-03,0.000000e+00,7.898048e-03,2.507522e-02
0.519000,2.077671e-03,5.383478e-03,0.000000e+00,6.738003e-05,2.460964e-02
0.520000,5.487788e-03,5.183635e-03,0.000000e+00,4.179581e-04,2.468039e-02
0.521000,1.507386e-02,5.140072e-03,0.000000e+00,4.669951e-03,2.560414e-02
0.522000,1.409082e-07,5.226852e-03,0.000000e+00,3.188719e-03,2.407855e-02
0.523000,8.996139e-03,4.915119e-03,0.000000e+00,1.581298e-03,2.451572e-02
0.524000,1.265595e-03,4.931457e-03,0.000000e+00,4.392422e-04,2.365579e-02
0.525000,4.523523e-03,5.139075e-03,0.000000e+00,1.276796e-04,2.439601e-02
0.526000,2.664106e-02,5.395207e-03,0.000000e+00,1.139825e-02,2.715693e-02
0.527000,3.223711e-03,5.490259e-03,0.000000e+00,1.136654e-05,2.639124e-02
0.528000,8.591780e-03,5.264831e-03,0.000000e+00,1.057792e-03,2.747495e-02
0.529000,5.206789e-03,5.131683e-03,0.000000e+00,1.160414e-04,2.734438e-02
0.530000,1.722898e-02,4.919013e-03,0.000000e+00,4.813575e-03,2.848774e-02
0.531000,4.944148e-03,4.722307e-03,0.000000e+00,3.581022e-05,2.836166e-02
0.532000,7.095143e-08,4.783849e-03,0.000000e+00,4.147782e-03,2.689876e-02
0.533000,4.652222e-04,5.163085e-03,0.000000e+00,1.688421e-03,2.650474e-02
0.534000,6.919907e-04,5.278023e-03,0.000000e+00,1.233228e-03,2.563426e-02
0.535000,1.869149e-03,5.152907e-03,0.000000e+00,2.941119e-04,2.532262e-02
0.536000,7.088910e-03,5.398147e-03,0.000000e+00,5.882934e-04,2.646281e-02
0.537000,5.761309e-04,5.698759e-03,0.000000e+00,1.359851e-03,2.557654e-02
0.538000,1.298274e-03,5.534941e-03,0.000000e+00,5.639379e-04,2.501836e-02
0.539000,2.283443e-02,5.990608e-03,0.000000e+00,8.463287e-03,2.803423e-02
0.540000,1.387064e-04,5.557899e-03,0.000000e+00,2.553466e-03,2.686902e-02
0.541000,1.109778e-04,5.812591e-03,0.000000e+00,2.522234e-03,2.616812e-02
0.542000,9.082492e-04,5.783089e-03,0.000000e+00,7.983045e-03,2.444635e-02
0.543000,1.590453e-02,6.166270e-03,0.000000e+00,4.865909e-03,2.717617e-02
0.544000,1.347334e-03,5.971219e-03,0.000000e+00,4.882327e-04,2.618674e-02
0.545000,1.312903e-03,5.721088e-03,0.000000e+00,4.820494e-04,2.535871e-02
0.546000,3.477932e-05,5.412496e-03,0.000000e+00,4.029437e-03,2.402075e-02
0.547000,1.232789e-02,5.243900e-03,0.000000e+00,3.074150e-03,2.450365e-02
0.548000,2.211386e-03,5.258630e-03,0.000000e+00,1.107755e-04,2.436179e-02
0.549000,2.908035e-03,5.088161e-03,0.000000e+00,1.151951e-05,2.410386e-02
0.550000,1.579068e-03,4.979342e-03,0.000000e+00,9.421514e-03,2.198776e-02
0.551000,2.968628e-05,5.293850e-03,0.000000e+00,3.559519e-03,2.060463e-02
0.552000,1.400554e-03,5.438020e-03,0.000000e+00,2.224558e-04,2.083796e-02
0.553000,1.095644e-03,5.132102e-03,0.000000e+00,7.233774e-03,1.876538e-02
0.554000,3.760033e-03,5.242875e-03,0.000000e+00,1.462268e-04,1.968282e-02
0.555000,1.789953e-02,5.344720e-03,0.000000e+00,7.065706e-03,2.188586e-02
0.556000,8.159833e-03,5.721837e-03,0.000000e+00,1.421214e-03,2.293644e-02
0.557000,1.975900e-02,5.655951e-03,0.000000e+00,7.494425e-03,2.456257e-02
0.558000,2.409445e-03,5.380597e-03,0.000000e+00,6.245650e-05,2.351510e-02
0.559000,5.940101e-03,5.146678e-03,0.000000e+00,4.092137e-04,2.300801e-02
0.560000,1.622474e-05,4.722277e-03,0.000000e+00,3.802037e-03,2.164920e-02
0.561000,5.432647e-03,4.511294e-03,0.000000e+00,3.242776e-04,2.243186e-02
0.562000,1.340961e-03,4.467857e-03,0.000000e+00,3.917416e-04,2.269751e-02
0.563000,8.302766e-05,4.618134e-03,0.000000e+00,4.222401e-03,2.173523e-02
0.564000,9.015839e-03,4.334957e-03,0.000000e+00,1.691808e-03,2.292310e-02
0.565000,2.071780e-03,4.403409e-03,0.000000e+00,9.566018e-05,2.234551e-02
0.566000,1.213050e-04,4.272498e-03,0.000000e+00,1.942188e-03,2.089321e-02
0.567000,7.939184e-03,4.554253e-03,0.000000e+00,1.251187e-03,2.245590e-02
0.568000,8.626068e-03,4.618400e-03,0.000000e+00,1.433545e-03,2.377988e-02
0.569000,1.671277e-02,4.540799e-03,0.000000e+00,5.313531e-03,2.576757e-02
0.570000,2.748302e-04,4.454658e-03,0.000000e+00,1.792869e-03,2.521001e-02
0.571000,1.310064e-02,4.837774e-03,0.000000e+00,3.229315e-03,2.737783e-02
0.572000,4.453078e-05,4.839792e-03,0.000000e+00,2.804946e-03,2.638089e-02
0.573000,3.828279e-03,4.599326e-03,0.000000e+00,1.504793e-05,2.572034e-02
0.574000,5.842188e-03,4.495118e-03,0.000000e+00,3.310892e-04,2.631855e-02
0.575000,6.404820e-03,4.540838e-03,0.000000e+00,4.440055e-04,2.691530e-02
0.576000,2.062868e-03,4.751068e-03,0.000000e+00,1.106588e-02,2.518128e-02
0.577000,1.006949e-04,4.558514e-03,0.000000e+00,2.149720e-03,2.330245e-02
0.578000,1.898494e-02,4.346786e-03,0.000000e+00,6.858252e-03,2.434378e-02
0.579000,7.814022e-03,4.190841e-03,0.000000e+00,9.343371e-04,2.436496e-02
0.580000,2.002576e-05,4.364043e-03,0.000000e+00,2.968496e-03,2.424279e-02
0.581000,6.438770e-04,4.361451e-03,0.000000e+00,1.017034e-03,2.338013e-02
0.582000,1.219996e-03,4.444024e-03,0.000000e+00,8.326132e-03,2.234046e-02
0.583000,2.313105e-03,4.651502e-03,0.000000e+00,2.814856e-05,2.298781e-02
0.584000,2.365725e-02,4.589890e-03,0.000000e+00,1.009636e-02,2.527739e-02
0.585000,1.513365e-03,4.645291e-03,0.000000e+00,3.191735e-04,2.507493e-02
0.586000,7.670385e-03,4.222411e-03,0.000000e+00,9.794245e-04,2.511654e-02
0.587000,1.149865e-04,4.109231e-03,0.000000e+00,2.181788e-03,2.405009e-02
0.588000,3.393743e-03,4.362249e-03,0.000000e+00,5.114707e-06,2.474791e-02
0.589000,3.133997e-04,4.508498e-03,0.000000e+00,1.480289e-03,2.369582e-02
0.590000,7.260444e-03,4.362878e-03,0.000000e+00,9.119499e-04,2.333850e-02
0.591000,4.977664e-03,4.488422e-03,0.000000e+00,2.083732e-04,2.401944e-02
0.592000,1.012610e-02,5.092494e-03,0.000000e+00,1.929352e-03,2.589066e-02
0.593000,2.074972e-03,4.882279e-03,0.000000e+00,1.617436e-04,2.486465e-02
0.594000,9.002998e-05,4.249641e-03,0.000000e+00,4.549237e-03,2.259210e-02
0.595000,2.277509e-03,4.387227e-03,0.000000e+00,6.578480e-05,2.247982e-02
0.596000,3.505301e-03,4.480856e-03,0.000000e+00,1.248847e-05,2.280740e-02
0.597000,3.200085e-03,4.413561e-03,0.000000e+00,4.548528e-07,2.243566e-02
0.598000,3.223570e-05,4.282338e-03,0.000000e+00,2.534703e-03,2.086276e-02
0.599000,1.053090e-02,4.227551e-03,0.000000e+00,2.319301e-03,2.154251e-02
0.600000,1.119569e-03,4.200520e-03,0.000000e+00,5.153039e-04,2.107390e-02
0.601000,7.550324e-03,4.440245e-03,0.000000e+00,9.846056e-04,2.179420e-02
0.602000,7.615868e-05,4.415045e-03,0.000000e+00,4.275269e-03,2.057239e-02
0.603000,4.711140e-04,4.423998e-03,0.000000e+00,5.822318e-03,1.922996e-02
0.604000,6.336284e-04,4.357480e-03,0.000000e+00,5.982341e-03,1.810372e-02
0.605000,4.848631e-06,3.971902e-03,0.000000e+00,2.694771e-03,1.663413e-02
0.606000,1.194047e-02,4.014600e-03,0.000000e+00,3.744188e-03,1.822940e-02
0.607000,2.865006e-03,4.110230e-03,0.000000e+00,1.106703e-05,1.814584e-02
0.608000,2.186639e-04,4.067204e-03,0.000000e+00,1.268460e-03,1.767174e-02
0.609000,9.048925e-03,4.075672e-03,0.000000e+00,2.098442e-03,1.814291e-02
0.610000,7.126754e-03,4.313675e-03,0.000000e+00,1.121896e-03,1.840187e-02
0.611000,2.967862e-03,4.676306e-03,0.000000e+00,5.519558e-06,1.911327e-02
0.612000,7.375495e-04,4.216789e-03,0.000000e+00,6.322748e-04,1.800554e-02
0.613000,7.268919e-04,4.382268e-03,0.000000e+00,6.054666e-04,1.717137e-02
0.614000,1.078420e-02,4.235178e-03,0.000000e+00,2.808922e-03,1.850584e-02
0.615000,1.610264e-03,4.367992e-03,0.000000e+00,1.579360e-04,1.893502e-02
0.616000,9.207695e-04,4.440428e-03,0.000000e+00,4.854116e-04,1.788132e-02
