t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,6.850658e-03,1.562500e+01,1.000000e+00,9.061382e-04,2.976885e-03,3.022917e-03
0.001000,6.006563e-03,8.656265e-03,1.562500e+01,1.414010e+00,1.287142e-03,2.475984e-03,1.021829e-03
0.002000,6.512192e-03,1.371680e-02,1.562500e+01,1.731552e+00,1.340223e-03,1.198245e-03,9.503804e-04
0.003000,4.080063e-04,4.724279e-03,1.562500e+01,1.999136e+00,3.354648e-04,3.169436e-03,1.221255e-03
0.004000,4.176379e-03,9.444746e-03,1.562500e+01,2.234781e+00,1.073281e-03,2.736926e-03,1.561279e-03
0.005000,2.197740e-03,1.781884e-02,1.562500e+01,2.447728e+00,7.785770e-04,9.251451e-04,8.074620e-04
0.006000,1.499993e-03,5.375547e-03,1.562500e+01,2.643467e+00,6.432179e-04,4.701103e-04,1.605766e-03
0.007000,2.415504e-03,1.624501e-02,1.562500e+01,2.825579e+00,8.162389e-04,2.284252e-03,2.452793e-03
0.008000,2.864317e-03,2.096541e-02,1.562500e+01,2.996548e+00,8.888409e-04,3.092808e-04,5.622203e-03
0.009000,8.859758e-04,1.953925e-02,1.562500e+01,3.158185e+00,4.943384e-04,3.141431e-03,2.752339e-02
0.010000,2.538684e-03,7.436318e-03,1.562500e+01,3.311856e+00,8.367925e-04,1.285069e-05,2.424777e-02
0.011000,2.612565e-07,1.834978e-02,1.562500e+01,3.458623e+00,8.488814e-06,1.563321e-04,3.195031e-02
0.012000,2.951059e-03,1.745251e-02,1.562500e+01,3.599331e+00,9.021991e-04,3.052734e-03,8.993742e-02
0.013000,1.383740e-03,2.008151e-02,1.562500e+01,3.734665e+00,6.177898e-04,1.188579e-02,3.111180e-01
0.014000,8.536081e-04,1.449849e-02,1.562500e+01,3.865190e+00,4.852245e-04,1.661813e-03,2.093203e-01
0.015000,7.280926e-03,1.976392e-02,1.562500e+01,3.991377e+00,1.417120e-03,9.383290e-04,1.428650e-01
0.016000,8.586067e-04,3.588904e-02,1.562500e+01,4.113626e+00,4.866431e-04,4.431747e-04,1.878158e-01
0.017000,1.707590e-02,2.080008e-02,1.562500e+01,4.232278e+00,2.170228e-03,4.671396e-03,3.875277e-01
0.018000,2.016704e-03,1.073396e-02,1.562500e+01,4.347627e+00,7.458208e-04,1.522499e-03,5.404583e-01
0.019000,8.397325e-03,1.902588e-02,1.562500e+01,4.459930e+00,1.521892e-03,2.224175e-03,7.617115e-01
0.020000,4.446606e-03,8.784925e-03,1.562500e+01,4.569412e+00,1.107459e-03,3.694914e-03,4.819628e-01
0.021000,1.020766e-04,1.302684e-02,1.562500e+01,4.676270e+00,1.677940e-04,1.391425e-03,3.399628e-01
0.022000,1.432448e-02,1.053122e-02,1.562500e+01,4.780681e+00,1.987709e-03,3.872553e-03,1.559252e-01
0.023000,1.356100e-02,2.050981e-03,1.562500e+01,5.082180e+00,1.934013e-03,9.425393e-04,8.988947e-02
0.024000,2.560304e-04,4.404765e-05,1.562500e+01,5.178193e+00,2.657414e-04,4.745716e-04,1.349793e-01
0.025000,3.244457e-03,1.832148e-03,1.562500e+01,5.272404e+00,9.459855e-04,3.791097e-03,3.126992e-02
0.026000,3.753569e-04,3.405627e-03,1.562500e+01,5.364908e+00,3.217627e-04,3.745768e-04,1.376080e-02
