t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,8.168652e-04,1.562500e+01,1.000000e+00,4.935761e-04,2.976885e-03,3.022917e-03
0.001000,5.405508e-04,2.630408e-03,1.562500e+01,1.414069e+00,2.103252e-04,2.475984e-03,1.021829e-03
0.002000,9.464160e-04,7.750419e-03,1.562500e+01,1.731698e+00,2.783006e-04,1.198245e-03,9.503804e-04
0.003000,3.123646e-03,2.087857e-03,1.562500e+01,1.999388e+00,5.055965e-04,3.169436e-03,1.221255e-03
0.004000,1.244947e-03,6.519742e-03,1.562500e+01,2.235156e+00,3.191895e-04,2.736926e-03,1.561279e-03
0.005000,2.520029e-03,7.845128e-03,1.562500e+01,2.448241e+00,4.541256e-04,9.251451e-04,8.074620e-04
0.006000,3.524254e-04,1.765103e-02,1.562500e+01,2.644133e+00,1.698270e-04,4.701103e-04,1.605766e-03
0.007000,3.255247e-03,9.041804e-03,1.562500e+01,2.826409e+00,5.161371e-04,2.284252e-03,2.452793e-03
0.008000,2.024668e-04,1.461157e-02,1.562500e+01,2.997554e+00,1.287212e-04,3.092808e-04,5.622203e-03
0.009000,1.088447e-03,1.060098e-02,1.562500e+01,3.159378e+00,2.984536e-04,3.141431e-03,2.752339e-02
0.010000,2.325268e-05,2.001333e-02,1.562500e+01,3.313245e+00,4.362241e-05,1.285069e-05,2.424777e-02
0.011000,5.915128e-04,1.239165e-02,1.562500e+01,3.460219e+00,2.200165e-04,1.563321e-04,3.195031e-02
0.012000,2.097159e-03,1.787918e-02,1.562500e+01,3.601144e+00,4.142751e-04,3.052734e-03,8.993742e-02
0.013000,1.685451e-02,1.369176e-02,1.562500e+01,3.736703e+00,1.174441e-03,1.188579e-02,3.111180e-01
0.014000,1.259184e-03,2.139456e-02,1.562500e+01,3.867461e+00,3.210094e-04,1.661813e-03,2.093203e-01
0.015000,4.011995e-05,1.346424e-02,1.562500e+01,3.993889e+00,5.729983e-05,9.383290e-04,1.428650e-01
0.016000,4.684136e-04,2.231632e-02,1.562500e+01,4.116387e+00,1.957888e-04,4.431747e-04,1.878158e-01
0.017000,7.882026e-03,1.416921e-02,1.562500e+01,4.235296e+00,8.031415e-04,4.671396e-03,3.875277e-01
0.018000,1.978778e-03,2.348524e-02,1.562500e+01,4.350910e+00,4.024127e-04,1.522499e-03,5.404583e-01
0.019000,1.434870e-03,1.272361e-02,1.562500e+01,4.463485e+00,3.426726e-04,2.224175e-03,7.617115e-01
0.020000,2.864800e-03,1.422017e-02,1.562500e+01,4.573245e+00,4.841950e-04,3.694914e-03,4.819628e-01
0.021000,3.877931e-03,6.420631e-03,1.562500e+01,4.680389e+00,5.633434e-04,1.391425e-03,3.399628e-01
0.022000,5.924924e-03,2.501073e-03,1.562500e+01,4.785092e+00,6.963291e-04,3.872553e-03,1.559252e-01
0.023000,3.385181e-03,1.046242e-03,1.562500e+01,4.887512e+00,5.263372e-04,9.425393e-04,8.988947e-02
