t,innovation,mse,firing_rate,kalman_innovation,kalman_mse
0.039000,1.051739e-03,3.282944e-05,0.000000e+00,2.222208e-03,2.161750e-01
0.040000,1.181140e-03,3.167113e-05,0.000000e+00,5.236114e-04,2.677155e-01
0.041000,3.996591e-03,3.160911e-05,0.000000e+00,2.443673e-03,3.966045e-01
0.042000,6.940240e-04,3.584567e-05,0.000000e+00,6.577209e-05,4.197782e-01
0.043000,3.793964e-04,4.159948e-05,0.000000e+00,9.236597e-10,4.191027e-01
0.044000,3.231382e-04,3.653563e-05,0.000000e+00,1.454312e-03,3.202869e-01
0.045000,3.229969e-03,2.450086e-05,0.000000e+00,1.518956e-03,4.207534e-01
0.046000,4.460498e-03,3.801201e-05,0.000000e+00,7.780869e-03,2.192825e-01
0.047000,2.740934e-03,4.241851e-05,0.000000e+00,1.368117e-03,2.951380e-01
0.048000,1.882948e-03,3.311744e-05,0.000000e+00,3.846493e-03,1.790377e-01
0.049000,4.299486e-04,3.025796e-05,0.000000e+00,1.244601e-03,1.277102e-01
0.050000,2.873082e-04,6.382318e-05,0.000000e+00,8.592022e-04,9.321097e-02
0.051000,4.225035e-03,3.538041e-05,0.000000e+00,2.962023e-03,1.615744e-01
0.052000,4.025424e-02,3.965293e-05,0.000000e+00,4.642627e-02,8.061910e-04
0.053000,6.932194e-03,3.737520e-05,0.000000e+00,6.973900e-03,2.842555e-02
0.054000,1.678588e-03,4.661144e-05,0.000000e+00,2.180589e-03,8.373954e-03
0.055000,6.150478e-04,6.397112e-05,0.000000e+00,7.510403e-04,2.394775e-03
0.056000,2.018857e-03,3.619175e-05,0.000000e+00,2.090062e-03,5.568838e-04
0.057000,1.520149e-03,3.572649e-05,0.000000e+00,1.344103e-03,6.358764e-03
0.058000,1.972373e-04,1.133594e-05,0.000000e+00,8.433199e-05,8.183037e-03
0.059000,2.479794e-04,9.835351e-06,0.000000e+00,4.540563e-04,3.293032e-03
0.060000,7.187851e-03,2.029076e-06,0.000000e+00,6.490415e-03,2.976775e-02
0.061000,1.820014e-04,2.336371e-06,0.000000e+00,5.353922e-04,2.027328e-02
0.062000,1.197952e-03,3.634089e-06,0.000000e+00,1.840803e-03,7.239964e-03
0.063000,2.102899e-05,7.175626e-06,0.000000e+00,1.042919e-04,5.056458e-03
0.064000,3.779097e-03,1.202505e-05,0.000000e+00,4.425212e-03,2.247713e-04
0.065000,7.924260e-03,3.762639e-05,0.000000e+00,8.074772e-03,1.564414e-02
0.066000,8.987247e-05,7.015911e-05,0.000000e+00,2.097403e-05,1.720708e-02
0.067000,4.295213e-04,8.336575e-05,0.000000e+00,6.782328e-04,1.025092e-02
0.068000,6.997582e-03,6.104976e-05,0.000000e+00,6.372941e-03,3.825770e-02
0.069000,4.256226e-03,5.375955e-05,0.000000e+00,3.176303e-03,6.782333e-02
0.070000,5.193272e-04,4.222993e-05,0.000000e+00,1.248684e-03,4.845430e-02
0.071000,1.831230e-04,2.107480e-05,0.000000e+00,5.848258e-04,3.690235e-02
0.072000,3.973963e-03,4.805863e-05,0.000000e+00,5.248531e-03,1.297451e-02
0.073000,3.037941e-05,8.402740e-05,0.000000e+00,6.891435e-08,1.320811e-02
0.074000,1.140428e-03,5.649787e-05,0.000000e+00,8.058929e-04,2.057952e-02
0.075000,5.083905e-06,8.524492e-05,0.000000e+00,8.898115e-05,1.801302e-02
0.076000,1.095984e-03,6.535553e-05,0.000000e+00,6.935027e-04,2.555384e-02
0.077000,1.651657e-04,8.194758e-05,0.000000e+00,1.944642e-05,2.677962e-02
0.078000,6.698469e-04,1.194927e-04,0.000000e+00,1.206947e-03,1.710159e-02
0.079000,9.586531e-04,2.044036e-04,0.000000e+00,1.443693e-03,8.964159e-03
0.080000,5.330013e-05,2.336566e-04,0.000000e+00,1.514122e-04,7.137340e-03
0.081000,1.392285e-04,1.685591e-04,0.000000e+00,5.463839e-05,8.244822e-03
0.082000,1.917085e-03,1.315972e-04,0.000000e+00,1.511168e-03,1.524295e-02
0.083000,1.766159e-04,1.632017e-04,0.000000e+00,4.187095e-04,1.100459e-02
0.084000,2.271719e-03,1.095874e-04,0.000000e+00,2.897757e-03,3.744884e-03
0.085000,6.061844e-04,7.516179e-05,0.000000e+00,7.806272e-04,1.465318e-03
0.086000,3.606300e-03,6.258767e-05,0.000000e+00,3.386544e-03,7.431710e-03
0.087000,7.801116e-05,9.020536e-05,0.000000e+00,1.423452e-05,8.051261e-03
0.088000,2.713956e-03,8.390877e-05,0.000000e+00,3.300328e-03,2.164515e-03
0.089000,5.910488e-04,6.572317e-05,0.000000e+00,4.815273e-04,4.179155e-03
0.090000,7.385545e-05,1.085379e-04,0.000000e+00,1.483077e-04,3.241539e-03
0.091000,1.773040e-04,1.556158e-04,0.000000e+00,2.663529e-04,1.998948e-03
0.092000,8.520176e-03,1.975923e-04,0.000000e+00,8.931571e-03,6.958193e-04
0.093000,6.755123e-03,2.021436e-04,0.000000e+00,6.319398e-03,6.228238e-03
0.094000,1.909060e-07,2.055822e-04,0.000000e+00,4.114373e-05,6.098514e-03
0.095000,6.782001e-04,1.731554e-04,0.000000e+00,1.065595e-03,3.155423e-03
0.096000,4.673082e-06,2.321691e-04,0.000000e+00,8.060616e-06,2.913985e-03
0.097000,2.357192e-03,2.328136e-04,0.000000e+00,1.904512e-03,6.743088e-03
0.098000,1.870251e-02,2.464874e-04,0.000000e+00,1.679021e-02,2.732536e-02
0.099000,3.635934e-03,3.082674e-04,0.000000e+00,5.492069e-03,1.405654e-02
0.100000,8.988738e-04,2.157542e-04,0.000000e+00,1.618634e-03,8.688811e-03
0.101000,9.633313e-03,1.771379e-04,0.000000e+00,8.062510e-03,2.186877e-02
0.102000,8.527174e-04,1.904903e-04,0.000000e+00,2.651590e-04,2.405216e-02
0.103000,1.130516e-04,1.891924e-04,0.000000e+00,1.049790e-05,2.276814e-02
0.104000,2.503712e-04,1.383097e-04,0.000000e+00,8.818106e-04,1.790484e-02
0.105000,1.673957e-06,8.728389e-05,0.000000e+00,1.272477e-04,1.689029e-02
0.106000,1.171854e-03,5.724539e-05,0.000000e+00,4.870279e-04,2.036161e-02
0.107000,1.231002e-03,5.740059e-05,0.000000e+00,4.716766e-04,2.376126e-02
0.108000,4.490744e-06,1.130066e-04,0.000000e+00,1.548294e-04,2.059064e-02
0.109000,3.981407e-03,1.493142e-04,0.000000e+00,5.962969e-03,1.011483e-02
0.110000,3.359807e-03,1.797555e-04,0.000000e+00,4.697841e-03,3.906921e-03
0.111000,7.366377e-04,1.386166e-04,0.000000e+00,3.889395e-04,5.559277e-03
0.112000,1.764075e-03,1.345778e-04,0.000000e+00,1.127262e-03,8.322307e-03
0.113000,9.665671e-04,1.365443e-04,0.000000e+00,1.696067e-03,4.735305e-03
0.114000,1.689543e-03,1.518556e-04,0.000000e+00,1.078982e-03,6.931230e-03
0.115000,3.171937e-03,1.481315e-04,0.000000e+00,4.381445e-03,2.451386e-03
0.116000,1.181886e-04,1.439548e-04,0.000000e+00,1.593075e-05,2.693799e-03
0.117000,4.113110e-03,1.308007e-04,0.000000e+00,3.249766e-03,6.507336e-03
0.118000,9.639524e-05,1.006594e-04,0.000000e+00,3.859508e-04,5.353528e-03
0.119000,1.727623e-04,1.003709e-04,0.000000e+00,4.909550e-04,3.898341e-03
0.120000,3.446353e-03,1.514205e-04,0.000000e+00,4.460097e-03,8.508251e-04
0.121000,1.337673e-03,1.222360e-04,0.000000e+00,9.909052e-04,2.042636e-03
0.122000,3.975627e-04,9.003190e-05,0.000000e+00,7.026839e-04,1.124214e-03
0.123000,9.321958e-03,1.068120e-04,0.000000e+00,8.304669e-03,5.481227e-03
0.124000,3.607292e-03,7.697741e-05,0.000000e+00,4.850328e-03,2.028559e-03
0.125000,2.143789e-03,8.993716e-05,0.000000e+00,2.791007e-03,4.455038e-04
0.126000,3.303255e-03,1.289186e-04,0.000000e+00,3.804784e-03,8.366819e-05
0.127000,4.292349e-04,2.143168e-04,0.000000e+00,3.701882e-04,2.113204e-05
0.128000,7.631434e-06,1.918754e-04,0.000000e+00,2.600884e-05,3.368413e-05
0.129000,7.879737e-05,2.075621e-04,0.000000e+00,1.209463e-04,1.169715e-04
0.130000,3.170147e-03,2.286991e-04,0.000000e+00,3.357687e-03,1.260370e-03
0.131000,1.196268e-02,2.655111e-04,0.000000e+00,1.216336e-02,1.201631e-04
0.132000,4.183982e-04,2.173393e-04,0.000000e+00,5.940764e-04,1.944452e-05
0.133000,1.344252e-04,1.817438e-04,0.000000e+00,2.093346e-04,2.334266e-05
0.134000,2.983551e-03,1.847036e-04,0.000000e+00,3.235104e-03,7.353514e-04
0.135000,1.378698e-03,2.545815e-04,0.000000e+00,1.362789e-03,1.945537e-03
0.136000,5.668168e-05,2.797948e-04,0.000000e+00,8.764797e-05,1.728232e-03
0.137000,1.544662e-06,3.066675e-04,0.000000e+00,7.284399e-06,1.700952e-03
0.138000,6.213614e-03,3.398926e-04,0.000000e+00,6.430569e-03,1.290447e-04
0.139000,3.528025e-03,4.203429e-04,0.000000e+00,3.286791e-03,8.340678e-05
0.140000,2.647105e-04,3.918121e-04,0.000000e+00,4.328984e-04,4.015061e-05
0.141000,2.093453e-03,4.910996e-04,0.000000e+00,1.770802e-03,3.583295e-04
0.142000,5.941888e-04,6.092959e-04,0.000000e+00,8.920776e-04,1.031692e-04
0.143000,1.524684e-04,5.967765e-04,0.000000e+00,2.756658e-04,1.094627e-04
0.144000,5.639239e-03,6.642984e-04,0.000000e+00,6.188978e-03,1.141940e-03
0.145000,1.195254e-02,5.806157e-04,0.000000e+00,1.200962e-02,5.045076e-03
0.146000,2.159512e-03,5.193172e-04,0.000000e+00,2.585766e-03,2.689912e-03
0.147000,9.203319e-04,4.776882e-04,0.000000e+00,1.064116e-03,1.591918e-03
0.148000,1.605724e-05,4.569312e-04,0.000000e+00,2.449364e-05,1.449978e-03
0.149000,4.743932e-04,5.113936e-04,0.000000e+00,4.421636e-04,2.162191e-03
0.150000,1.480275e-02,4.772938e-04,0.000000e+00,1.520685e-02,1.650089e-05
0.151000,3.954090e-03,4.924929e-04,0.000000e+00,3.529302e-03,2.445320e-04
0.152000,2.839536e-03,4.509760e-04,0.000000e+00,2.239419e-03,1.046608e-03
0.153000,7.038486e-03,5.420523e-04,0.000000e+00,5.765035e-03,3.160778e-03
0.154000,6.219547e-05,4.364630e-04,0.000000e+00,1.076518e-05,3.242367e-03
0.155000,8.722226e-04,4.398420e-04,0.000000e+00,3.394449e-04,3.926830e-03
0.156000,1.195962e-03,4.839674e-04,0.000000e+00,2.164920e-03,2.174817e-03
0.157000,1.622517e-04,5.600389e-04,0.000000e+00,5.221682e-04,1.458552e-03
0.158000,5.349650e-04,6.472678e-04,0.000000e+00,1.928478e-04,1.697947e-03
0.159000,2.943579e-05,7.510950e-04,0.000000e+00,2.340128e-04,1.162673e-03
0.160000,5.429342e-06,6.980250e-04,0.000000e+00,4.873641e-05,1.064673e-03
0.161000,1.022903e-03,7.219617e-04,0.000000e+00,5.242442e-04,1.543780e-03
0.162000,1.274204e-03,7.224946e-04,0.000000e+00,6.563374e-04,2.205591e-03
0.163000,6.639881e-05,6.603320e-04,0.000000e+00,3.737092e-04,1.807885e-03
0.164000,8.385544e-04,7.212271e-04,0.000000e+00,1.554675e-03,9.549537e-04
0.165000,1.539970e-03,6.980696e-04,0.000000e+00,9.180916e-04,1.580518e-03
0.166000,4.045480e-03,6.943439e-04,0.000000e+00,5.450249e-03,4.053044e-04
0.167000,1.820247e-03,7.235236e-04,0.000000e+00,1.249985e-03,7.927008e-04
0.168000,2.431482e-05,7.808234e-04,0.000000e+00,1.477408e-05,6.637513e-04
0.169000,7.147786e-04,7.843284e-04,0.000000e+00,3.262410e-04,9.432841e-04
0.170000,1.918840e-03,7.093829e-04,0.000000e+00,1.180298e-03,1.736756e-03
0.171000,6.101761e-04,7.155623e-04,0.000000e+00,1.266115e-03,1.009342e-03
0.172000,2.342412e-03,7.165749e-04,0.000000e+00,1.511073e-03,1.793796e-03
0.173000,7.262544e-04,7.966825e-04,0.000000e+00,1.450207e-03,9.411045e-04
0.174000,1.899829e-03,7.927230e-04,0.000000e+00,1.149410e-03,1.583469e-03
0.175000,2.051311e-03,7.362792e-04,0.000000e+00,3.178639e-03,6.952214e-04
0.176000,4.340189e-03,7.684742e-04,0.000000e+00,5.594743e-03,1.522175e-04
0.177000,5.642488e-04,7.325605e-04,0.000000e+00,8.857243e-04,1.173051e-04
0.178000,8.682355e-05,6.829275e-04,0.000000e+00,1.985651e-05,1.202755e-04
0.179000,8.706916e-03,6.410032e-04,0.000000e+00,9.677010e-03,7.136553e-04
0.180000,3.858323e-04,7.755403e-04,0.000000e+00,3.397758e-04,6.112163e-04
0.181000,8.625333e-05,7.614755e-04,0.000000e+00,1.259065e-04,7.374366e-04
0.182000,1.645067e-05,7.005497e-04,0.000000e+00,3.082951e-05,7.530048e-04
0.183000,1.455387e-04,7.194926e-04,0.000000e+00,1.163036e-04,6.384321e-04
0.184000,3.127124e-04,8.517124e-04,0.000000e+00,2.554436e-04,5.717737e-04
0.185000,6.475612e-05,8.619053e-04,0.000000e+00,3.270977e-05,5.153551e-04
0.186000,2.633302e-04,9.220868e-04,0.000000e+00,1.868775e-04,4.383910e-04
0.187000,3.010650e-04,9.545343e-04,0.000000e+00,4.181441e-04,6.717174e-04
0.188000,4.025932e-04,9.291650e-04,0.000000e+00,5.007378e-04,9.288596e-04
0.189000,2.558070e-04,8.616244e-04,0.000000e+00,3.042495e-04,1.102706e-03
0.190000,2.972070e-03,8.640021e-04,0.000000e+00,2.888448e-03,4.712069e-04
0.191000,8.500629e-04,1.026303e-03,0.000000e+00,6.919471e-04,3.444874e-04
0.192000,2.143485e-03,1.107270e-03,0.000000e+00,2.517583e-03,9.238310e-04
0.193000,5.445956e-03,1.180077e-03,0.000000e+00,5.738234e-03,2.325946e-03
0.194000,3.580795e-03,1.387186e-03,0.000000e+00,3.466255e-03,4.152238e-03
0.195000,1.555473e-03,1.383798e-03,0.000000e+00,1.309857e-03,5.314466e-03
0.196000,1.899756e-03,1.251141e-03,0.000000e+00,1.514624e-03,6.402073e-03
0.197000,2.923583e-04,1.282360e-03,0.000000e+00,1.187827e-04,6.940400e-03
0.198000,1.767295e-03,1.302116e-03,0.000000e+00,1.251471e-03,8.415694e-03
0.199000,1.264530e-04,1.411239e-03,0.000000e+00,1.010361e-05,8.813760e-03
0.200000,3.024290e-03,1.554920e-03,0.000000e+00,3.998950e-03,6.673831e-03
0.201000,4.818692e-06,1.559847e-03,0.000000e+00,1.359549e-05,6.544725e-03
0.202000,2.681850e-03,1.579181e-03,0.000000e+00,3.314343e-03,4.701965e-03
0.203000,4.984674e-03,1.602048e-03,0.000000e+00,5.510371e-03,2.769528e-03
0.204000,5.074508e-04,1.301060e-03,0.000000e+00,4.707017e-04,2.849249e-03
0.205000,6.379446e-03,1.336411e-03,0.000000e+00,6.648833e-03,1.314452e-03
0.206000,7.148213e-04,1.281566e-03,0.000000e+00,7.923226e-04,1.724130e-03
0.207000,2.853726e-03,1.259914e-03,0.000000e+00,2.890603e-03,2.780713e-03
0.208000,2.013344e-03,1.322592e-03,0.000000e+00,2.168775e-03,1.910433e-03
0.209000,7.931145e-04,1.680255e-03,0.000000e+00,7.905049e-04,1.800112e-03
0.210000,6.605408e-03,1.742011e-03,0.000000e+00,6.427432e-03,7.053864e-04
0.211000,1.250628e-03,1.847866e-03,0.000000e+00,1.559767e-03,1.286560e-03
0.212000,2.450001e-04,1.896121e-03,0.000000e+00,1.689469e-04,1.132834e-03
0.213000,4.073244e-04,2.255298e-03,0.000000e+00,2.900468e-04,1.169902e-03
0.214000,6.137815e-03,2.303883e-03,0.000000e+00,5.556467e-03,4.075998e-04
0.215000,2.266046e-04,2.251455e-03,0.000000e+00,7.113197e-05,3.329640e-04
0.216000,3.647325e-04,2.373197e-03,0.000000e+00,1.472187e-04,2.775377e-04
0.217000,1.875533e-03,2.689322e-03,0.000000e+00,1.285755e-03,1.612933e-04
0.218000,7.693007e-05,2.774223e-03,0.000000e+00,3.122669e-09,1.807087e-04
0.219000,1.108361e-02,2.626781e-03,0.000000e+00,1.302863e-02,1.149353e-03
0.220000,1.867424e-02,2.848624e-03,0.000000e+00,1.742947e-02,1.396280e-04
0.221000,3.856749e-03,2.838202e-03,0.000000e+00,2.758119e-03,5.665287e-05
0.222000,2.722969e-04,2.965632e-03,0.000000e+00,7.890688e-04,9.209866e-05
0.223000,8.346805e-03,2.902189e-03,0.000000e+00,6.523261e-03,1.778047e-04
0.224000,5.805192e-03,2.934316e-03,0.000000e+00,3.911244e-03,5.693352e-04
0.225000,4.552579e-03,3.006914e-03,0.000000e+00,6.974984e-03,1.394041e-04
0.226000,3.143183e-03,3.052596e-03,0.000000e+00,4.771526e-03,1.331194e-04
0.227000,1.121779e-04,3.016705e-03,0.000000e+00,4.450341e-04,2.070861e-04
0.228000,2.781823e-03,3.101555e-03,0.000000e+00,1.846897e-03,6.811669e-05
0.229000,4.715569e-05,3.195265e-03,0.000000e+00,2.058264e-05,9.041232e-05
0.230000,4.329566e-05,3.203445e-03,0.000000e+00,2.214684e-05,1.000861e-04
0.231000,1.532589e-03,3.405897e-03,0.000000e+00,7.832769e-04,5.800003e-05
0.232000,6.276769e-04,3.320823e-03,0.000000e+00,1.391183e-03,1.543257e-04
0.233000,5.441857e-04,3.524900e-03,0.000000e+00,1.172932e-03,4.022793e-04
0.234000,4.113996e-04,3.598636e-03,0.000000e+00,8.991357e-04,6.237549e-04
0.235000,3.814512e-05,3.734851e-03,0.000000e+00,6.055932e-06,7.376022e-04
0.236000,3.398993e-04,4.026283e-03,0.000000e+00,7.299738e-04,1.176945e-03
0.237000,5.057161e-05,4.205080e-03,0.000000e+00,2.170567e-04,1.444591e-03
0.238000,3.863243e-04,4.394578e-03,0.000000e+00,7.163397e-04,1.941828e-03
0.239000,6.167608e-03,4.659061e-03,0.000000e+00,7.171869e-03,3.656617e-03
0.240000,7.189386e-04,4.852106e-03,0.000000e+00,5.640022e-04,3.355181e-03
0.241000,7.800125e-03,4.968892e-03,0.000000e+00,7.119031e-03,2.025882e-03
0.242000,1.012176e-02,4.981108e-03,0.000000e+00,1.159017e-02,3.947722e-03
0.243000,2.234292e-02,4.944137e-03,0.000000e+00,2.328901e-02,7.779740e-03
0.244000,2.845478e-04,5.153519e-03,0.000000e+00,2.079417e-04,8.489325e-03
0.245000,1.465390e-03,5.442283e-03,0.000000e+00,1.703582e-03,7.590918e-03
0.246000,2.196174e-03,6.219749e-03,0.000000e+00,2.339547e-03,7.092335e-03
0.247000,5.238037e-03,6.385946e-03,0.000000e+00,5.202194e-03,5.417321e-03
0.248000,2.031545e-04,6.806994e-03,0.000000e+00,1.294482e-04,5.556750e-03
0.249000,5.229011e-05,6.770006e-03,0.000000e+00,1.547402e-05,5.427216e-03
0.250000,4.489969e-05,6.750527e-03,0.000000e+00,1.030277e-04,5.642604e-03
0.251000,1.099177e-03,7.378625e-03,0.000000e+00,1.313554e-03,7.138663e-03
0.252000,6.062519e-03,7.928091e-03,0.000000e+00,6.342506e-03,1.005247e-02
0.253000,1.021088e-03,7.844962e-03,0.000000e+00,1.093732e-03,8.937259e-03
0.254000,2.199489e-03,7.696317e-03,0.000000e+00,2.192607e-03,7.439007e-03
0.255000,4.126344e-03,7.597058e-03,0.000000e+00,4.356615e-03,9.242084e-03
0.256000,8.359520e-03,7.304960e-03,0.000000e+00,8.245482e-03,1.186150e-02
0.257000,9.167237e-04,7.179757e-03,0.000000e+00,6.942962e-04,1.259323e-02
0.258000,6.807251e-04,6.685335e-03,0.000000e+00,9.608256e-04,1.083058e-02
0.259000,2.969776e-04,6.568026e-03,0.000000e+00,1.801325e-04,1.109028e-02
0.260000,3.678436e-03,6.449842e-03,0.000000e+00,3.173046e-03,1.282184e-02
0.261000,6.998324e-03,6.372540e-03,0.000000e+00,5.971179e-03,1.553729e-02
0.262000,4.093984e-03,6.249932e-03,0.000000e+00,3.000296e-03,1.749500e-02
0.263000,1.284376e-03,6.030894e-03,0.000000e+00,6.053836e-04,1.800744e-02
0.264000,1.013364e-03,6.336508e-03,0.000000e+00,3.864028e-04,1.936017e-02
0.265000,2.307656e-03,6.534554e-03,0.000000e+00,1.231621e-03,2.134222e-02
0.266000,2.583701e-04,6.409307e-03,0.000000e+00,9.207547e-04,1.980007e-02
0.267000,5.849398e-03,6.432563e-03,0.000000e+00,3.999005e-03,2.253095e-02
0.268000,3.416384e-05,6.426382e-03,0.000000e+00,4.591344e-04,2.149852e-02
0.269000,2.802219e-03,6.222580e-03,0.000000e+00,1.448012e-03,2.280917e-02
0.270000,2.905785e-05,5.908986e-03,0.000000e+00,1.194525e-04,2.183127e-02
0.271000,2.419909e-03,6.116523e-03,0.000000e+00,1.101650e-03,2.365936e-02
0.272000,1.128957e-06,6.040931e-03,0.000000e+00,2.625528e-04,2.286241e-02
0.273000,6.017823e-05,6.161456e-03,0.000000e+00,8.108170e-05,2.273084e-02
0.274000,3.683470e-03,5.870694e-03,0.000000e+00,1.951647e-03,2.433155e-02
0.275000,4.204081e-04,6.186248e-03,0.000000e+00,1.495791e-03,2.324922e-02
0.276000,3.117055e-06,6.069049e-03,0.000000e+00,3.471455e-04,2.211614e-02
0.277000,2.572081e-04,6.361963e-03,0.000000e+00,1.044037e-03,2.120947e-02
0.278000,2.015030e-04,6.405836e-03,0.000000e+00,8.634605e-04,2.003237e-02
0.279000,7.508484e-04,6.132931e-03,0.000000e+00,1.741283e-04,2.028175e-02
0.280000,5.873729e-05,5.931169e-03,0.000000e+00,5.007600e-05,1.975150e-02
0.281000,7.979386e-04,5.710818e-03,0.000000e+00,1.831870e-03,1.765357e-02
0.282000,2.292064e-03,5.569196e-03,0.000000e+00,1.210149e-03,1.869781e-02
0.283000,2.485503e-04,5.471732e-03,0.000000e+00,9.091927e-04,1.725453e-02
0.284000,6.485428e-05,5.806104e-03,0.000000e+00,4.591551e-04,1.692729e-02
0.285000,4.568986e-03,5.784705e-03,0.000000e+00,3.016749e-03,1.903338e-02
0.286000,2.252735e-04,5.732751e-03,0.000000e+00,8.815252e-04,1.771163e-02
0.287000,3.862996e-03,5.846585e-03,0.000000e+00,2.348919e-03,1.981818e-02
0.288000,1.293412e-04,5.601710e-03,0.000000e+00,1.679499e-05,1.928169e-02
0.289000,1.116369e-04,5.260269e-03,0.000000e+00,6.737543e-04,1.765478e-02
0.290000,6.492923e-04,5.657116e-03,0.000000e+00,1.601166e-03,1.680116e-02
0.291000,1.791988e-03,5.757824e-03,0.000000e+00,8.502281e-04,1.816272e-02
0.292000,7.636431e-04,5.715554e-03,0.000000e+00,1.787404e-04,1.852425e-02
0.293000,7.587029e-04,5.980075e-03,0.000000e+00,1.624425e-04,1.958924e-02
0.294000,2.403273e-03,6.123283e-03,0.000000e+00,4.139180e-03,1.737511e-02
0.295000,8.259309e-03,6.224189e-03,0.000000e+00,6.050515e-03,2.056730e-02
0.296000,3.601055e-04,6.473356e-03,0.000000e+00,1.216870e-03,1.970024e-02
0.297000,4.994291e-04,6.387948e-03,0.000000e+00,1.375287e-03,1.821865e-02
0.298000,1.062766e-03,6.405674e-03,0.000000e+00,3.653990e-04,1.901052e-02
0.299000,1.601244e-04,6.288451e-03,0.000000e+00,7.220444e-04,1.779349e-02
0.300000,4.694198e-04,6.439834e-03,0.000000e+00,6.957856e-05,1.845802e-02
0.301000,5.868667e-04,6.348292e-03,0.000000e+00,1.436384e-03,1.703836e-02
0.302000,2.313475e-04,6.060428e-03,0.000000e+00,7.947757e-06,1.669268e-02
0.303000,3.956331e-03,6.315726e-03,0.000000e+00,2.535931e-03,1.882966e-02
0.304000,1.093589e-05,7.107539e-03,0.000000e+00,1.223981e-04,1.972025e-02
0.305000,1.437855e-04,6.944394e-03,0.000000e+00,6.774965e-04,1.842140e-02
0.306000,3.975569e-04,7.280622e-03,0.000000e+00,4.573561e-05,1.923073e-02
0.307000,3.926575e-03,7.507728e-03,0.000000e+00,2.420147e-03,2.154726e-02
0.308000,1.663350e-06,7.605759e-03,0.000000e+00,1.950222e-04,2.118853e-02
