t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.942442e-04,1.562500e+01,1.000000e+00,2.378787e-04,2.976885e-03,3.022917e-03
0.001000,7.426808e-05,6.106781e-04,1.562500e+01,1.414056e+00,3.757299e-05,2.475984e-03,1.021829e-03
0.002000,2.990987e-04,1.827853e-03,1.562500e+01,1.731664e+00,7.540183e-05,1.198245e-03,9.503804e-04
0.003000,4.292788e-03,4.865572e-04,1.562500e+01,1.999331e+00,2.856566e-04,3.169436e-03,1.221255e-03
0.004000,7.488462e-04,1.526738e-03,1.562500e+01,2.235071e+00,1.193084e-04,2.736926e-03,1.561279e-03
0.005000,2.611399e-03,1.830210e-03,1.562500e+01,2.448124e+00,2.227980e-04,9.251451e-04,8.074620e-04
0.006000,1.175683e-03,4.328773e-03,1.562500e+01,2.643981e+00,1.494926e-04,4.701103e-04,1.605766e-03
0.007000,1.333214e-03,5.405052e-03,1.562500e+01,2.826220e+00,1.591932e-04,2.284252e-03,2.452793e-03
0.008000,5.019283e-06,4.872210e-03,1.562500e+01,2.997325e+00,9.767771e-06,3.092808e-04,5.622203e-03
0.009000,3.005329e-03,2.492517e-03,1.562500e+01,3.159105e+00,2.390125e-04,3.141431e-03,2.752339e-02
0.010000,5.591304e-05,4.429193e-03,1.562500e+01,3.312928e+00,3.260102e-05,1.285069e-05,2.424777e-02
0.011000,1.024605e-04,5.822692e-03,1.562500e+01,3.459855e+00,4.413192e-05,1.563321e-04,3.195031e-02
0.012000,4.364681e-03,8.333905e-03,1.562500e+01,3.600730e+00,2.880387e-04,3.052734e-03,8.993742e-02
0.013000,1.845686e-02,1.253707e-02,1.562500e+01,3.736237e+00,5.923161e-04,1.188579e-02,3.111180e-01
0.014000,2.377064e-05,9.560076e-03,1.562500e+01,3.866942e+00,2.125666e-05,1.661813e-03,2.093203e-01
0.015000,1.162488e-06,7.400597e-03,1.562500e+01,3.993316e+00,4.700768e-06,9.383290e-04,1.428650e-01
0.016000,1.455206e-03,4.827140e-03,1.562500e+01,4.115757e+00,1.663171e-04,4.431747e-04,1.878158e-01
0.017000,6.000294e-03,6.889408e-03,1.562500e+01,4.234607e+00,3.377232e-04,4.671396e-03,3.875277e-01
0.018000,2.077707e-03,5.113246e-03,1.562500e+01,4.350161e+00,1.987315e-04,1.522499e-03,5.404583e-01
0.019000,2.262283e-03,5.370341e-03,1.562500e+01,4.462673e+00,2.073710e-04,2.224175e-03,7.617115e-01
0.020000,4.744150e-03,3.186485e-03,1.562500e+01,4.572370e+00,3.002990e-04,3.694914e-03,4.819628e-01
0.021000,1.946403e-03,1.453888e-03,1.562500e+01,4.679449e+00,1.923495e-04,1.391425e-03,3.399628e-01
0.022000,4.288158e-03,6.415131e-04,1.562500e+01,4.784085e+00,2.855026e-04,3.872553e-03,1.559252e-01
0.023000,1.805836e-03,1.647467e-03,1.562500e+01,4.886436e+00,1.852737e-04,9.425393e-04,8.988947e-02
0.024000,6.098647e-05,5.736775e-04,1.562500e+01,4.986643e+00,3.404798e-05,4.745716e-04,1.349793e-01
0.025000,5.191283e-03,9.797076e-04,1.562500e+01,5.277325e+00,3.141318e-04,3.791097e-03,3.126992e-02
0.026000,6.935794e-04,9.317538e-04,1.562500e+01,5.552132e+00,1.148214e-04,3.745768e-04,1.376080e-02
0.027000,1.250778e-02,2.297364e-03,1.562500e+01,5.814269e+00,4.876012e-04,1.145045e-02,1.957823e-01
0.028000,1.742267e-03,6.900674e-04,1.562500e+01,6.064612e+00,1.819835e-04,4.403333e-03,5.892259e-02
0.029000,5.064526e-04,1.347423e-03,1.562500e+01,6.305023e+00,9.811695e-05,2.162546e-05,6.607769e-02
0.030000,1.396427e-04,4.133078e-04,1.562500e+01,6.382443e+00,5.152093e-05,3.961082e-04,3.894513e-02
0.031000,1.810911e-07,1.657516e-03,1.562500e+01,6.611072e+00,1.855339e-06,4.415130e-06,4.189708e-02
0.032000,2.027597e-03,1.696367e-03,1.562500e+01,6.831893e+00,1.963204e-04,1.815560e-03,1.047439e-01
0.033000,5.853533e-03,3.965065e-03,1.562500e+01,7.045577e+00,3.335675e-04,3.252051e-03,2.341185e-01
0.034000,1.230829e-02,2.323576e-03,1.562500e+01,7.253060e+00,4.836971e-04,8.071115e-03,5.301321e-01
0.035000,1.401275e-04,3.594105e-03,1.562500e+01,7.454711e+00,5.161029e-05,1.017444e-03,4.162276e-01
