t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.490959e+00,1.562500e+01,1.000000e+00,1.166681e-02,2.976885e-03,3.022917e-03
0.001000,1.478209e+00,1.091756e-06,1.562500e+01,1.413717e+00,2.599794e-01,2.475984e-03,1.021829e-03
0.002000,1.884101e-05,2.792913e-02,1.562500e+01,1.730835e+00,9.281605e-04,1.198245e-03,9.503804e-04
0.003000,2.948834e-02,1.281714e+00,1.562500e+01,1.997894e+00,3.671945e-02,3.169436e-03,1.221255e-03
0.004000,1.303550e+00,3.477399e-02,1.562500e+01,2.232930e+00,2.441377e-01,2.736926e-03,1.561279e-03
0.005000,1.915639e-02,1.036945e+00,1.562500e+01,2.445194e+00,2.959565e-02,9.251451e-04,8.074620e-04
0.006000,9.269202e-01,5.547457e-02,1.562500e+01,2.640185e+00,2.058696e-01,4.701103e-04,1.605766e-03
0.007000,3.692586e-02,8.000528e-01,1.562500e+01,2.821486e+00,4.109002e-02,2.284252e-03,2.452793e-03
0.008000,7.521701e-01,8.251328e-02,1.562500e+01,2.991589e+00,1.854509e-01,3.092808e-04,5.622203e-03
0.009000,5.161370e-02,9.426538e-01,1.562500e+01,3.453176e+00,4.857955e-02,3.141431e-03,2.752339e-02
0.010000,8.839866e-01,6.516141e-02,1.562500e+01,3.592726e+00,2.010453e-01,1.285069e-05,2.424777e-02
0.011000,5.762425e-02,8.154001e-01,1.562500e+01,3.726868e+00,5.133028e-02,1.563321e-04,3.195031e-02
0.012000,8.902938e-01,5.386458e-02,1.562500e+01,3.856169e+00,2.017612e-01,3.052734e-03,8.993742e-02
0.013000,1.143002e-02,6.155034e-01,1.562500e+01,3.981100e+00,2.286096e-02,1.188579e-02,3.111180e-01
0.014000,5.215720e-01,6.411086e-02,1.562500e+01,4.102060e+00,1.544287e-01,1.661813e-03,2.093203e-01
0.015000,6.908838e-02,8.816613e-01,1.562500e+01,4.219391e+00,5.620481e-02,9.383290e-04,1.428650e-01
0.016000,9.093219e-01,8.653872e-02,1.562500e+01,4.333389e+00,2.039059e-01,4.431747e-04,1.878158e-01
0.017000,4.712622e-02,7.687690e-01,1.562500e+01,4.444309e+00,4.641970e-02,4.671396e-03,3.875277e-01
0.018000,8.359521e-01,4.814983e-02,1.562500e+01,4.552378e+00,1.955067e-01,1.522499e-03,5.404583e-01
0.019000,2.355510e-02,6.549612e-01,1.562500e+01,4.657793e+00,3.281810e-02,2.224175e-03,7.617115e-01
0.020000,5.836162e-01,2.666324e-02,1.562500e+01,4.760732e+00,1.633558e-01,3.694914e-03,4.819628e-01
0.021000,3.014964e-02,4.159364e-01,1.562500e+01,4.861351e+00,3.712890e-02,1.391425e-03,3.399628e-01
0.022000,3.240658e-01,1.088351e-01,1.562500e+01,4.959792e+00,1.217272e-01,3.872553e-03,1.559252e-01
0.023000,1.168428e-01,7.675643e-01,1.562500e+01,5.056183e+00,7.309237e-02,9.425393e-04,8.988947e-02
0.024000,7.998372e-01,5.504444e-02,1.562500e+01,5.150639e+00,1.912369e-01,4.745716e-04,1.349793e-01
0.025000,3.161764e-02,1.927916e-01,1.562500e+01,5.243265e+00,3.802207e-02,3.791097e-03,3.126992e-02
0.026000,1.724761e-01,2.498299e-01,1.562500e+01,5.334155e+00,8.880459e-02,3.745768e-04,1.376080e-02
0.027000,1.542321e-01,4.602181e-01,1.562500e+01,5.423398e+00,8.397662e-02,1.145045e-02,1.957823e-01
0.028000,3.823061e-01,9.320337e-02,1.562500e+01,5.511074e+00,1.322137e-01,4.403333e-03,5.892259e-02
0.029000,6.853951e-02,5.699286e-01,1.562500e+01,5.597257e+00,5.598111e-02,2.162546e-05,6.607769e-02
0.030000,5.421167e-01,3.355646e-02,1.562500e+01,5.682014e+00,1.574408e-01,3.961082e-04,3.894513e-02
0.031000,5.246686e-03,1.154602e-01,1.562500e+01,5.765409e+00,1.548865e-02,4.415130e-06,4.189708e-02
0.032000,1.505492e-01,2.367624e-01,1.562500e+01,5.847499e+00,8.296794e-02,1.815560e-03,1.047439e-01
0.033000,1.707129e-01,3.052825e-01,1.562500e+01,5.928341e+00,8.834952e-02,3.252051e-03,2.341185e-01
0.034000,4.351073e-01,9.501647e-02,1.562500e+01,6.007983e+00,1.410487e-01,8.071115e-03,5.301321e-01
0.035000,8.898265e-02,5.095622e-01,1.562500e+01,6.086474e+00,6.378575e-02,1.017444e-03,4.162276e-01
0.036000,6.604673e-01,4.783342e-02,1.562500e+01,6.163857e+00,1.737787e-01,5.940991e-03,7.175263e-01
0.037000,2.550264e-02,2.645176e-01,1.562500e+01,6.240174e+00,3.414787e-02,2.816864e-06,7.078995e-01
0.038000,1.927742e-01,1.828764e-02,1.562500e+01,6.315464e+00,9.388483e-02,1.099199e-02,3.355250e-01
0.039000,9.303652e-03,4.537033e-02,1.562500e+01,6.389763e+00,2.062518e-02,2.222208e-03,2.161750e-01
0.040000,2.964714e-02,4.258425e-01,1.562500e+01,6.463105e+00,3.681819e-02,5.236114e-04,2.677155e-01
0.041000,5.121776e-01,4.786614e-02,1.562500e+01,6.535523e+00,1.530317e-01,2.443673e-03,3.966045e-01
0.042000,9.751239e-03,1.526970e-01,1.562500e+01,6.607047e+00,2.111548e-02,6.577209e-05,4.197782e-01
0.043000,1.667620e-01,6.049153e-02,1.562500e+01,6.677706e+00,8.732116e-02,9.236597e-10,4.191027e-01
0.044000,3.551229e-02,8.720699e-01,1.562500e+01,6.890215e+00,4.029585e-02,1.454312e-03,3.202869e-01
0.045000,9.683491e-01,8.136461e-04,1.562500e+01,7.098017e+00,2.104200e-01,1.518956e-03,4.207534e-01
0.046000,5.304607e-03,1.329252e-01,1.562500e+01,7.163176e+00,1.557391e-02,7.780869e-03,2.192825e-01
0.047000,7.493984e-02,8.174254e-01,1.562500e+01,7.360579e+00,5.853658e-02,1.368117e-03,2.951380e-01
0.048000,7.219510e-01,7.835620e-02,1.562500e+01,7.555109e+00,1.816874e-01,3.846493e-03,1.790377e-01
0.049000,2.762117e-03,9.812071e-02,1.562500e+01,7.615741e+00,1.123808e-02,1.244601e-03,1.277102e-01
0.050000,8.645279e-02,4.573100e-01,1.562500e+01,7.675809e+00,6.287247e-02,8.592022e-04,9.321097e-02
0.051000,5.011746e-01,1.607630e-01,1.562500e+01,7.735328e+00,1.513790e-01,2.962023e-03,1.615744e-01
