t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,9.773291e-01,1.562500e+01,1.000000e+00,1.091156e-02,2.976885e-03,3.022917e-03
0.001000,9.664033e-01,5.316841e-06,1.562500e+01,1.413507e+00,1.966007e-01,2.475984e-03,1.021829e-03
0.002000,1.751643e-05,3.891999e-01,1.562500e+01,1.730320e+00,8.370060e-04,1.198245e-03,9.503804e-04
0.003000,2.354025e-02,3.734269e-02,1.562500e+01,1.997003e+00,3.068395e-02,3.169436e-03,1.221255e-03
0.004000,3.037788e-02,6.327186e-01,1.562500e+01,2.231603e+00,3.485656e-02,2.736926e-03,1.561279e-03
0.005000,5.480238e-01,5.166368e-02,1.562500e+01,2.443378e+00,1.480490e-01,9.251451e-04,8.074620e-04
0.006000,5.474510e-02,5.178191e-01,1.562500e+01,2.637833e+00,4.679274e-02,4.701103e-04,1.605766e-03
0.007000,5.194036e-01,9.240080e-02,1.562500e+01,2.818555e+00,1.441313e-01,2.284252e-03,2.452793e-03
0.008000,8.501377e-02,3.847422e-01,1.562500e+01,2.988038e+00,5.831100e-02,3.092808e-04,5.622203e-03
0.009000,3.917954e-01,1.082512e-01,1.562500e+01,3.148098e+00,1.251802e-01,3.141431e-03,2.752339e-02
0.010000,1.197564e-01,4.392359e-01,1.562500e+01,3.587590e+00,6.920783e-02,1.285069e-05,2.424777e-02
0.011000,4.327914e-01,1.224529e-01,1.562500e+01,3.720897e+00,1.315664e-01,1.563321e-04,3.195031e-02
0.012000,7.081286e-02,2.715031e-01,1.562500e+01,3.849337e+00,5.321841e-02,3.052734e-03,8.993742e-02
0.013000,3.330553e-01,1.282450e-01,1.562500e+01,3.973384e+00,1.154155e-01,1.188579e-02,3.111180e-01
0.014000,1.333316e-01,2.903295e-01,1.562500e+01,4.093436e+00,7.302514e-02,1.661813e-03,2.093203e-01
0.015000,2.200779e-01,1.090309e-01,1.562500e+01,4.209836e+00,9.381970e-02,9.383290e-04,1.428650e-01
0.016000,5.789913e-02,2.090346e-01,1.562500e+01,4.322880e+00,4.812180e-02,4.431747e-04,1.878158e-01
0.017000,1.870466e-01,1.277760e-01,1.562500e+01,4.432825e+00,8.649296e-02,4.671396e-03,3.875277e-01
0.018000,6.840844e-02,2.838022e-01,1.562500e+01,4.539896e+00,5.230710e-02,1.522499e-03,5.404583e-01
0.019000,3.171926e-01,1.154302e-01,1.562500e+01,4.644293e+00,1.126334e-01,2.224175e-03,7.617115e-01
0.020000,8.715507e-02,1.355278e-01,1.562500e+01,4.746192e+00,5.904079e-02,3.694914e-03,4.819628e-01
0.021000,4.056093e-03,9.494456e-02,1.562500e+01,4.845752e+00,1.273678e-02,1.391425e-03,3.399628e-01
0.022000,6.117233e-02,2.117804e-01,1.562500e+01,4.943113e+00,4.946333e-02,3.872553e-03,1.559252e-01
0.023000,1.204388e-01,1.294077e-01,1.562500e+01,5.038405e+00,6.940473e-02,9.425393e-04,8.988947e-02
0.024000,8.175646e-02,3.873905e-01,1.562500e+01,5.131742e+00,5.718299e-02,4.745716e-04,1.349793e-01
0.025000,3.217465e-01,1.571901e-01,1.562500e+01,5.223230e+00,1.134391e-01,3.791097e-03,3.126992e-02
0.026000,8.622696e-02,3.064817e-01,1.562500e+01,5.312965e+00,5.872559e-02,3.745768e-04,1.376080e-02
0.027000,4.321058e-01,1.592886e-01,1.562500e+01,5.401034e+00,1.314622e-01,1.145045e-02,1.957823e-01
0.028000,7.904329e-02,1.013120e-01,1.562500e+01,5.487519e+00,5.622615e-02,4.403333e-03,5.892259e-02
0.029000,5.503718e-02,1.648331e-01,1.562500e+01,5.572492e+00,4.691740e-02,2.162546e-05,6.607769e-02
0.030000,6.922685e-02,8.853914e-02,1.562500e+01,5.656022e+00,5.261907e-02,3.961082e-04,3.894513e-02
0.031000,3.013625e-02,1.368164e-01,1.562500e+01,5.738174e+00,3.471766e-02,4.415130e-06,4.189708e-02
0.032000,1.999019e-03,6.950019e-02,1.562500e+01,5.819005e+00,8.941580e-03,1.815560e-03,1.047439e-01
0.033000,5.260989e-03,1.443770e-01,1.562500e+01,5.898570e+00,1.450573e-02,3.252051e-03,2.341185e-01
0.034000,5.702515e-02,6.724793e-02,1.562500e+01,5.976921e+00,4.775722e-02,8.071115e-03,5.301321e-01
0.035000,1.236792e-03,1.351376e-01,1.562500e+01,6.054104e+00,7.033219e-03,1.017444e-03,4.162276e-01
0.036000,5.626489e-03,6.760786e-02,1.562500e+01,6.130163e+00,1.500115e-02,5.940991e-03,7.175263e-01
0.037000,7.646269e-04,1.509587e-01,1.562500e+01,6.358849e+00,5.530070e-03,2.816864e-06,7.078995e-01
0.038000,4.340854e-02,4.966589e-01,1.562500e+01,6.430718e+00,4.166712e-02,1.099199e-02,3.355250e-01
0.039000,4.611005e-01,9.558494e-02,1.562500e+01,6.501651e+00,1.358012e-01,2.222208e-03,2.161750e-01
0.040000,1.647053e-02,3.122565e-01,1.562500e+01,6.571679e+00,2.566608e-02,5.236114e-04,2.677155e-01
0.041000,3.549030e-01,1.007431e-01,1.562500e+01,6.640831e+00,1.191408e-01,2.443673e-03,3.966045e-01
0.042000,4.276585e-02,2.311085e-01,1.562500e+01,6.709134e+00,4.135751e-02,6.577209e-05,4.197782e-01
0.043000,1.805442e-01,1.315608e-01,1.562500e+01,6.776614e+00,8.497626e-02,9.236597e-10,4.191027e-01
0.044000,1.165647e-01,4.045529e-01,1.562500e+01,6.843296e+00,6.827935e-02,1.454312e-03,3.202869e-01
0.045000,4.806297e-01,1.542377e-01,1.562500e+01,6.909203e+00,1.386472e-01,1.518956e-03,4.207534e-01
0.046000,5.403594e-02,5.860743e-01,1.562500e+01,6.974357e+00,4.648868e-02,7.780869e-03,2.192825e-01
0.047000,6.542514e-01,8.311326e-02,1.562500e+01,7.038780e+00,1.617626e-01,1.368117e-03,2.951380e-01
0.048000,7.540616e-02,5.045536e-01,1.562500e+01,7.102491e+00,5.491731e-02,3.846493e-03,1.790377e-01
0.049000,4.796980e-01,1.983259e-01,1.562500e+01,7.165510e+00,1.385128e-01,1.244601e-03,1.277102e-01
0.050000,1.072106e-03,4.224843e-02,1.562500e+01,7.227856e+00,6.548242e-03,8.592022e-04,9.321097e-02
0.051000,1.728355e-03,2.846178e-01,1.562500e+01,7.289545e+00,8.314234e-03,2.962023e-03,1.615744e-01
0.052000,3.698350e-02,7.702510e-02,1.562500e+01,7.350595e+00,3.846005e-02,4.642627e-02,8.061910e-04
0.053000,5.422258e-02,1.944973e-01,1.562500e+01,7.411022e+00,4.656890e-02,6.973900e-03,2.842555e-02
0.054000,1.183251e-01,4.335882e-01,1.562500e+01,7.470840e+00,6.879300e-02,2.180589e-03,8.373954e-03
0.055000,3.884323e-01,3.922771e-01,1.562500e+01,7.530065e+00,1.246417e-01,7.510403e-04,2.394775e-03
0.056000,6.980437e-04,2.115605e-01,1.562500e+01,7.588711e+00,5.283809e-03,2.090062e-03,5.568838e-04
0.057000,1.774411e-01,4.235739e-01,1.562500e+01,7.646791e+00,8.424283e-02,1.344103e-03,6.358764e-03
0.058000,5.640076e-03,3.641413e-03,1.562500e+01,7.830261e+00,1.501925e-02,8.433199e-05,8.183037e-03
0.059000,5.458378e-03,3.861546e-03,0.000000e+00,7.822430e+00,1.477535e-02,4.540563e-04,3.293032e-03
0.060000,7.132025e-04,4.046556e-03,0.000000e+00,7.814608e+00,5.340873e-03,6.490415e-03,2.976775e-02
0.061000,5.113402e-03,3.806741e-03,0.000000e+00,7.806793e+00,1.430082e-02,5.353922e-04,2.027328e-02
0.062000,8.569332e-03,3.763287e-03,0.000000e+00,7.798987e+00,1.851311e-02,1.840803e-03,7.239964e-03
0.063000,3.904629e-03,3.652791e-03,0.000000e+00,7.791188e+00,1.249671e-02,1.042919e-04,5.056458e-03
0.064000,1.423673e-02,3.561338e-03,0.000000e+00,7.783396e+00,2.386222e-02,4.425212e-03,2.247713e-04
0.065000,2.155137e-02,3.249505e-03,0.000000e+00,7.775613e+00,2.935914e-02,8.074772e-03,1.564414e-02
0.066000,4.516898e-03,2.974014e-03,0.000000e+00,7.767837e+00,1.344083e-02,2.097403e-05,1.720708e-02
0.067000,1.364943e-03,2.900986e-03,0.000000e+00,7.760069e+00,7.388616e-03,6.782328e-04,1.025092e-02
0.068000,1.995549e-02,3.047261e-03,0.000000e+00,7.752309e+00,2.825121e-02,6.372941e-03,3.825770e-02
0.069000,1.507849e-02,3.094063e-03,0.000000e+00,7.744557e+00,2.455754e-02,3.176303e-03,6.782333e-02
0.070000,1.204676e-03,3.160228e-03,0.000000e+00,7.736813e+00,6.941303e-03,1.248684e-03,4.845430e-02
0.071000,1.927860e-03,3.397197e-03,0.000000e+00,7.729076e+00,8.780993e-03,5.848258e-04,3.690235e-02
0.072000,3.200296e-05,3.101870e-03,0.000000e+00,7.721347e+00,1.131360e-03,5.248531e-03,1.297451e-02
0.073000,3.948442e-03,2.842588e-03,0.000000e+00,7.713625e+00,1.256663e-02,6.891435e-08,1.320811e-02
0.074000,8.287877e-03,3.018522e-03,0.000000e+00,7.705912e+00,1.820654e-02,8.058929e-04,2.057952e-02
0.075000,3.020111e-03,2.821058e-03,0.000000e+00,7.698206e+00,1.099050e-02,8.898115e-05,1.801302e-02
0.076000,8.146637e-03,2.941518e-03,0.000000e+00,7.690508e+00,1.805074e-02,6.935027e-04,2.555384e-02
0.077000,4.892667e-03,2.832713e-03,0.000000e+00,7.682817e+00,1.398874e-02,1.944642e-05,2.677962e-02
0.078000,9.707851e-04,2.625158e-03,0.000000e+00,7.675134e+00,6.231138e-03,1.206947e-03,1.710159e-02
0.079000,6.770228e-04,2.286281e-03,0.000000e+00,7.667459e+00,5.203643e-03,1.443693e-03,8.964159e-03
0.080000,2.462552e-03,2.186597e-03,0.000000e+00,7.659792e+00,9.924270e-03,1.514122e-04,7.137340e-03
0.081000,4.715211e-03,2.400235e-03,0.000000e+00,7.652132e+00,1.373271e-02,5.463839e-05,8.244822e-03
0.082000,1.011946e-02,2.562595e-03,0.000000e+00,7.644480e+00,2.011799e-02,1.511168e-03,1.524295e-02
0.083000,1.889164e-03,2.442951e-03,0.000000e+00,7.636835e+00,8.692419e-03,4.187095e-04,1.100459e-02
0.084000,8.162931e-05,2.654869e-03,0.000000e+00,7.629198e+00,1.806878e-03,2.897757e-03,3.744884e-03
0.085000,1.025276e-03,2.857060e-03,0.000000e+00,7.621569e+00,6.403631e-03,7.806272e-04,1.465318e-03
0.086000,1.360409e-02,4.435379e-01,1.562500e+01,7.679336e+00,2.332602e-02,3.386544e-03,7.431710e-03
0.087000,6.358778e-02,2.346229e-01,1.562500e+01,7.736557e+00,5.043043e-02,1.423452e-05,8.051261e-03
0.088000,1.643718e-01,1.248510e-01,1.562500e+01,7.911860e+00,8.108108e-02,3.300328e-03,2.164515e-03
0.089000,3.584742e-02,2.922542e-01,1.562500e+01,7.966956e+00,3.786472e-02,4.815273e-04,4.179155e-03
0.090000,2.728761e-01,5.454036e-01,1.562500e+01,8.021565e+00,1.044693e-01,1.483077e-04,3.241539e-03
0.091000,2.696965e-02,2.870961e-02,1.562500e+01,8.190336e+00,3.284305e-02,2.663529e-04,1.998948e-03
0.092000,3.938286e-02,2.963187e-02,0.000000e+00,8.182146e+00,3.968802e-02,8.931571e-03,6.958193e-04
0.093000,3.543045e-02,3.001125e-02,0.000000e+00,8.173964e+00,3.764386e-02,6.319398e-03,6.228238e-03
0.094000,1.131481e-02,2.915682e-02,0.000000e+00,8.165790e+00,2.127304e-02,4.114373e-05,6.098514e-03
0.095000,6.365801e-03,2.873201e-02,0.000000e+00,8.157624e+00,1.595631e-02,1.065595e-03,3.155423e-03
0.096000,1.163899e-02,2.935074e-02,0.000000e+00,8.149466e+00,2.157563e-02,8.060616e-06,2.913985e-03
0.097000,2.376765e-02,2.937609e-02,0.000000e+00,8.141317e+00,3.083181e-02,1.904512e-03,6.743088e-03
0.098000,5.869388e-02,2.971867e-02,0.000000e+00,8.133175e+00,4.845094e-02,1.679021e-02,2.732536e-02
