t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.355155e-01,1.562500e+01,1.000000e+00,5.196935e-03,2.976885e-03,3.022917e-03
0.001000,1.314229e-01,1.894373e-02,1.562500e+01,1.413507e+00,3.453041e-02,2.475984e-03,1.021829e-03
0.002000,9.346252e-04,7.302707e-02,1.562500e+01,1.730320e+00,2.911958e-03,1.198245e-03,9.503804e-04
0.003000,6.066039e-03,1.988955e-02,1.562500e+01,1.997003e+00,7.418548e-03,3.169436e-03,1.221255e-03
0.004000,6.936049e-04,8.660906e-02,1.562500e+01,2.231603e+00,2.508548e-03,2.736926e-03,1.561279e-03
0.005000,3.790001e-02,4.219403e-02,1.562500e+01,2.443378e+00,1.854325e-02,9.251451e-04,8.074620e-04
0.006000,1.938195e-02,4.995409e-02,1.562500e+01,2.637833e+00,1.326066e-02,4.701103e-04,1.605766e-03
0.007000,1.942012e-03,3.132905e-02,1.562500e+01,2.818555e+00,4.197515e-03,2.284252e-03,2.452793e-03
0.008000,3.403651e-03,5.824139e-02,1.562500e+01,2.988038e+00,5.556979e-03,3.092808e-04,5.622203e-03
0.009000,3.975619e-02,2.096105e-02,1.562500e+01,3.148098e+00,1.899191e-02,3.141431e-03,2.752339e-02
0.010000,1.306384e-02,9.462343e-02,1.562500e+01,3.300108e+00,1.088684e-02,1.285069e-05,2.424777e-02
0.011000,2.116938e-03,1.671771e-02,1.562500e+01,3.445133e+00,4.382484e-03,1.563321e-04,3.195031e-02
0.012000,2.334712e-02,6.605802e-02,1.562500e+01,3.584022e+00,1.455402e-02,3.052734e-03,8.993742e-02
0.013000,5.734691e-03,3.009255e-02,1.562500e+01,3.717464e+00,7.213089e-03,1.188579e-02,3.111180e-01
0.014000,2.277248e-03,5.452426e-02,1.562500e+01,3.846026e+00,4.545393e-03,1.661813e-03,2.093203e-01
0.015000,4.913240e-05,2.974204e-02,1.562500e+01,3.970182e+00,6.676522e-04,9.383290e-04,1.428650e-01
