t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,8.361637e-03,1.562500e+01,1.000000e+00,1.383677e-03,2.976885e-03,3.022917e-03
0.001000,7.408242e-03,2.069978e-02,1.562500e+01,1.413750e+00,2.182787e-03,2.475984e-03,1.021829e-03
0.002000,7.841511e-03,5.575690e-03,1.562500e+01,1.730917e+00,2.245710e-03,1.198245e-03,9.503804e-04
0.003000,2.043334e-06,1.536106e-02,1.562500e+01,1.998036e+00,3.625129e-05,3.169436e-03,1.221255e-03
0.004000,4.783905e-03,4.533165e-02,1.562500e+01,2.233141e+00,1.754062e-03,2.736926e-03,1.561279e-03
0.005000,2.159182e-03,1.964062e-02,1.562500e+01,2.445483e+00,1.178415e-03,9.251451e-04,8.074620e-04
0.006000,1.092821e-02,2.075426e-02,1.562500e+01,2.640559e+00,2.651113e-03,4.701103e-04,1.605766e-03
0.007000,2.741579e-03,2.196930e-02,1.562500e+01,2.821953e+00,1.327866e-03,2.284252e-03,2.452793e-03
0.008000,1.211631e-02,2.777676e-02,1.562500e+01,2.992154e+00,2.791509e-03,3.092808e-04,5.622203e-03
0.009000,6.327859e-03,8.867068e-03,1.562500e+01,3.152976e+00,2.017354e-03,3.141431e-03,2.752339e-02
0.010000,2.253359e-03,3.747300e-02,1.562500e+01,3.305789e+00,1.203840e-03,1.285069e-05,2.424777e-02
0.011000,1.496490e-07,1.864927e-02,1.562500e+01,3.451655e+00,9.810490e-06,1.563321e-04,3.195031e-02
0.012000,6.721405e-04,2.920669e-02,1.562500e+01,3.591423e+00,6.574818e-04,3.052734e-03,8.993742e-02
0.013000,1.297372e-02,2.202033e-02,1.562500e+01,3.725778e+00,2.888590e-03,1.188579e-02,3.111180e-01
0.014000,1.205723e-02,4.001780e-02,1.562500e+01,3.855287e+00,2.784695e-03,1.661813e-03,2.093203e-01
0.015000,9.465008e-04,2.064398e-02,1.562500e+01,3.980423e+00,7.802149e-04,9.383290e-04,1.428650e-01
0.016000,2.568144e-03,1.462584e-03,1.562500e+01,4.101587e+00,1.285178e-03,4.431747e-04,1.878158e-01
0.017000,1.376054e-03,1.825795e-02,1.562500e+01,4.219121e+00,9.407439e-04,4.671396e-03,3.875277e-01
0.018000,6.731157e-04,1.559030e-03,1.562500e+01,4.333320e+00,6.579586e-04,1.522499e-03,5.404583e-01
0.019000,6.304751e-03,2.087217e-02,1.562500e+01,4.444442e+00,2.013667e-03,2.224175e-03,7.617115e-01
0.020000,1.121457e-03,2.805809e-03,1.562500e+01,4.552712e+00,8.492685e-04,3.694914e-03,4.819628e-01
0.021000,7.050582e-04,1.016843e-02,1.562500e+01,4.658330e+00,6.733893e-04,1.391425e-03,3.399628e-01
0.022000,3.819260e-03,1.306867e-04,1.562500e+01,4.761472e+00,1.567268e-03,3.872553e-03,1.559252e-01
0.023000,6.711754e-04,8.871534e-03,1.562500e+01,4.862295e+00,6.570096e-04,9.425393e-04,8.988947e-02
0.024000,4.405754e-03,1.434277e-04,1.562500e+01,5.155554e+00,1.683309e-03,4.745716e-04,1.349793e-01
0.025000,3.223395e-03,9.274907e-03,1.562500e+01,5.433009e+00,1.439828e-03,3.791097e-03,3.126992e-02
0.026000,3.962931e-03,1.159080e-02,1.562500e+01,5.520771e+00,1.596475e-03,3.745768e-04,1.376080e-02
