t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,2.511456e-04,1.562500e+01,1.000000e+00,1.155107e-03,2.976885e-03,3.022917e-03
0.001000,9.441911e-05,1.364761e-02,1.562500e+01,1.413555e+00,2.057174e-04,2.475984e-03,1.021829e-03
0.002000,3.347430e-04,1.969060e-04,1.562500e+01,1.730439e+00,3.873441e-04,1.198245e-03,9.503804e-04
0.003000,3.934306e-03,1.280545e-02,1.562500e+01,1.997209e+00,1.327930e-03,3.169436e-03,1.221255e-03
0.004000,7.801729e-04,1.504868e-02,1.562500e+01,2.231909e+00,5.913391e-04,2.736926e-03,1.561279e-03
0.005000,8.884998e-04,4.797268e-02,1.562500e+01,2.443797e+00,6.310588e-04,9.251451e-04,8.074620e-04
0.006000,1.100714e-03,1.918368e-02,1.562500e+01,2.638375e+00,7.023902e-04,4.701103e-04,1.605766e-03
0.007000,5.420166e-04,7.962925e-03,1.562500e+01,2.819231e+00,4.928871e-04,2.284252e-03,2.452793e-03
0.008000,1.524824e-04,3.845167e-02,1.562500e+01,2.988857e+00,2.614274e-04,3.092808e-04,5.622203e-03
0.009000,3.353741e-03,1.602529e-02,1.562500e+01,3.149069e+00,1.226044e-03,3.141431e-03,2.752339e-02
0.010000,4.996035e-05,6.508960e-03,1.562500e+01,3.301238e+00,1.496421e-04,1.285069e-05,2.424777e-02
0.011000,2.090418e-05,2.216346e-02,1.562500e+01,3.446430e+00,9.679607e-05,1.563321e-04,3.195031e-02
0.012000,8.019803e-04,6.347108e-03,1.562500e+01,3.585494e+00,5.995467e-04,3.052734e-03,8.993742e-02
0.013000,5.858532e-03,1.694892e-02,1.562500e+01,3.719117e+00,1.620450e-03,1.188579e-02,3.111180e-01
0.014000,2.502787e-03,3.717679e-03,1.562500e+01,3.847867e+00,1.059139e-03,1.661813e-03,2.093203e-01
0.015000,2.916390e-03,2.891003e-02,1.562500e+01,3.972218e+00,1.143310e-03,9.383290e-04,1.428650e-01
0.016000,7.236029e-06,4.493275e-03,1.562500e+01,4.092571e+00,5.694968e-05,4.431747e-04,1.878158e-01
0.017000,2.799134e-03,1.763084e-02,1.562500e+01,4.209270e+00,1.120090e-03,4.671396e-03,3.875277e-01
0.018000,1.711412e-03,1.112768e-03,1.562500e+01,4.322611e+00,8.758272e-04,1.522499e-03,5.404583e-01
0.019000,3.606327e-03,1.458801e-02,1.562500e+01,4.432852e+00,1.271375e-03,2.224175e-03,7.617115e-01
0.020000,1.158408e-03,2.429761e-04,1.562500e+01,4.540219e+00,7.205630e-04,3.694914e-03,4.819628e-01
0.021000,3.615229e-04,9.901810e-03,1.562500e+01,4.644913e+00,4.025400e-04,1.391425e-03,3.399628e-01
0.022000,3.146388e-03,9.544368e-03,1.562500e+01,4.747109e+00,1.187537e-03,3.872553e-03,1.559252e-01
0.023000,1.907355e-03,6.450588e-04,1.562500e+01,4.846967e+00,9.246065e-04,9.425393e-04,8.988947e-02
0.024000,6.466612e-05,7.365292e-03,1.562500e+01,5.139480e+00,1.702470e-04,4.745716e-04,1.349793e-01
0.025000,6.405592e-03,1.241896e-03,1.562500e+01,5.231164e+00,1.694419e-03,3.791097e-03,3.126992e-02
0.026000,2.769904e-03,1.148543e-02,1.562500e+01,5.502805e+00,1.114227e-03,3.745768e-04,1.376080e-02
0.027000,5.964779e-03,9.020151e-04,1.562500e+01,5.587887e+00,1.635077e-03,1.145045e-02,1.957823e-01
0.028000,7.623019e-03,1.174061e-02,1.562500e+01,5.671539e+00,1.848437e-03,4.403333e-03,5.892259e-02
0.029000,4.596444e-04,1.204023e-02,1.562500e+01,5.920570e+00,4.538916e-04,2.162546e-05,6.607769e-02
0.030000,9.574802e-04,2.972739e-04,1.562500e+01,6.159251e+00,6.550977e-04,3.961082e-04,3.894513e-02
0.031000,1.448578e-04,7.990959e-03,1.562500e+01,6.234240e+00,2.548075e-04,4.415130e-06,4.189708e-02
0.032000,1.378405e-03,8.895789e-03,1.562500e+01,6.460796e+00,7.860128e-04,1.815560e-03,1.047439e-01
0.033000,4.859421e-03,1.310919e-02,1.562500e+01,6.531781e+00,1.475820e-03,3.252051e-03,2.341185e-01
0.034000,8.722775e-03,4.182254e-03,1.562500e+01,6.747966e+00,1.977281e-03,8.071115e-03,5.301321e-01
0.035000,5.509861e-05,1.872634e-02,1.562500e+01,6.957445e+00,1.571490e-04,1.017444e-03,4.162276e-01
0.036000,7.807775e-03,9.465362e-03,1.562500e+01,7.022529e+00,1.870703e-03,5.940991e-03,7.175263e-01
0.037000,9.020269e-04,3.017915e-03,1.562500e+01,7.223186e+00,6.358445e-04,2.816864e-06,7.078995e-01
0.038000,7.361776e-03,2.714094e-02,1.562500e+01,7.416839e+00,1.816488e-03,1.099199e-02,3.355250e-01
0.039000,1.363137e-03,2.980193e-03,1.562500e+01,7.477104e+00,7.816474e-04,2.222208e-03,2.161750e-01
0.040000,7.590531e-04,1.071572e-02,1.562500e+01,7.665070e+00,5.832802e-04,5.236114e-04,2.677155e-01
0.041000,4.784812e-03,1.878163e-03,1.562500e+01,7.722947e+00,1.464447e-03,2.443673e-03,3.966045e-01
0.042000,1.964056e-03,2.212518e-02,1.562500e+01,7.903259e+00,9.382489e-04,6.577209e-05,4.197782e-01
0.043000,1.133195e-03,5.619583e-03,1.562500e+01,8.080339e+00,7.126784e-04,9.236597e-10,4.191027e-01
0.044000,2.188779e-04,2.082431e-02,1.562500e+01,8.253523e+00,3.132147e-04,1.454312e-03,3.202869e-01
