t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,8.078915e-02,1.562500e+01,1.000000e+00,2.761041e-03,2.976885e-03,3.022917e-03
0.001000,7.783635e-02,7.490368e-02,1.562500e+01,1.413507e+00,1.411832e-02,2.475984e-03,1.021829e-03
0.002000,7.073353e-02,2.632440e-03,1.562500e+01,1.730320e+00,1.345874e-02,1.198245e-03,9.503804e-04
0.003000,5.975530e-03,2.150783e-02,1.562500e+01,1.997003e+00,3.911831e-03,3.169436e-03,1.221255e-03
0.004000,3.277307e-03,6.036819e-02,1.562500e+01,2.231603e+00,2.897013e-03,2.736926e-03,1.561279e-03
0.005000,2.372631e-02,5.563009e-03,1.562500e+01,2.443378e+00,7.794835e-03,9.251451e-04,8.074620e-04
0.006000,1.242017e-03,2.708927e-04,1.562500e+01,2.637833e+00,1.783428e-03,4.701103e-04,1.605766e-03
0.007000,4.631639e-06,2.727522e-02,1.562500e+01,2.818555e+00,1.089079e-04,2.284252e-03,2.452793e-03
0.008000,2.624236e-02,1.164620e-02,1.562500e+01,2.988038e+00,8.197724e-03,3.092808e-04,5.622203e-03
0.009000,1.792587e-02,2.039807e-02,1.562500e+01,3.148098e+00,6.775353e-03,3.141431e-03,2.752339e-02
0.010000,2.008298e-02,2.909634e-02,1.562500e+01,3.300108e+00,7.171432e-03,1.285069e-05,2.424777e-02
0.011000,1.588222e-02,1.438583e-02,1.562500e+01,3.445133e+00,6.377456e-03,1.563321e-04,3.195031e-02
0.012000,3.646799e-03,1.828447e-02,1.562500e+01,3.584022e+00,3.055961e-03,3.052734e-03,8.993742e-02
0.013000,9.306023e-03,5.666904e-02,1.562500e+01,3.717464e+00,4.881732e-03,1.188579e-02,3.111180e-01
0.014000,6.799607e-02,1.831715e-02,1.562500e+01,3.846026e+00,1.319574e-02,1.661813e-03,2.093203e-01
0.015000,8.113009e-04,4.638465e-02,1.562500e+01,3.970182e+00,1.441394e-03,9.383290e-04,1.428650e-01
0.016000,3.340753e-03,5.704040e-02,1.562500e+01,4.090334e+00,2.924920e-03,4.431747e-04,1.878158e-01
0.017000,1.198375e-02,4.783975e-02,1.562500e+01,4.206827e+00,5.539725e-03,4.671396e-03,3.875277e-01
0.018000,2.185968e-03,3.648986e-02,1.562500e+01,4.319955e+00,2.365994e-03,1.522499e-03,5.404583e-01
0.019000,3.179793e-02,4.795606e-02,1.562500e+01,4.429978e+00,9.023838e-03,2.224175e-03,7.617115e-01
0.020000,4.350983e-02,3.681194e-02,1.562500e+01,4.748248e+00,1.055566e-02,3.694914e-03,4.819628e-01
0.021000,8.909604e-03,4.893271e-02,1.562500e+01,4.847761e+00,4.776624e-03,1.391425e-03,3.399628e-01
0.022000,1.526002e-02,2.307691e-02,1.562500e+01,4.945079e+00,6.251287e-03,3.872553e-03,1.559252e-01
0.023000,1.055585e-03,4.960004e-03,1.562500e+01,5.040330e+00,1.644139e-03,9.425393e-04,8.988947e-02
0.024000,1.612672e-06,1.127190e-04,1.562500e+01,5.133628e+00,6.426358e-05,4.745716e-04,1.349793e-01
0.025000,2.651059e-03,5.697633e-03,1.562500e+01,5.411243e+00,2.605563e-03,3.791097e-03,3.126992e-02
0.026000,5.150541e-04,2.421284e-02,1.562500e+01,5.497546e+00,1.148466e-03,3.745768e-04,1.376080e-02
0.027000,2.358577e-03,1.252879e-02,1.562500e+01,5.582347e+00,2.457632e-03,1.145045e-02,1.957823e-01
0.028000,2.730641e-03,2.977997e-02,1.562500e+01,5.665713e+00,2.644382e-03,4.403333e-03,5.892259e-02
0.029000,2.645159e-02,3.177985e-03,1.562500e+01,5.747707e+00,8.230340e-03,2.162546e-05,6.607769e-02
0.030000,5.494608e-04,2.322376e-02,1.562500e+01,5.993062e+00,1.186206e-03,3.961082e-04,3.894513e-02
0.031000,5.967104e-03,3.035393e-02,1.562500e+01,6.070008e+00,3.909072e-03,4.415130e-06,4.189708e-02
0.032000,4.035443e-02,5.939138e-03,1.562500e+01,6.303466e+00,1.016570e-02,1.815560e-03,1.047439e-01
0.033000,1.127926e-06,1.796319e-02,1.562500e+01,6.376069e+00,5.374428e-05,3.252051e-03,2.341185e-01
0.034000,1.594625e-03,2.927848e-03,1.562500e+01,6.599475e+00,2.020790e-03,8.071115e-03,5.301321e-01
0.035000,2.056758e-03,6.251714e-03,1.562500e+01,6.812402e+00,2.295004e-03,1.017444e-03,4.162276e-01
0.036000,8.181116e-04,2.849159e-02,1.562500e+01,6.878666e+00,1.447432e-03,5.940991e-03,7.175263e-01
0.037000,3.778833e-02,6.530460e-03,1.562500e+01,7.082537e+00,9.837181e-03,2.816864e-06,7.078995e-01
0.038000,1.957111e-03,2.074538e-05,1.562500e+01,7.415729e+00,2.238719e-03,1.099199e-02,3.355250e-01
0.039000,7.505448e-04,1.058482e-02,1.562500e+01,7.732685e+00,1.386373e-03,2.222208e-03,2.161750e-01
0.040000,1.224315e-03,3.833654e-02,1.562500e+01,7.789409e+00,1.770673e-03,5.236114e-04,2.677155e-01
0.041000,5.162513e-02,4.170425e-03,1.562500e+01,7.970183e+00,1.149800e-02,2.443673e-03,3.966045e-01
0.042000,3.518563e-05,2.329195e-03,1.562500e+01,8.024764e+00,3.001750e-04,6.577209e-05,4.197782e-01
0.043000,4.685473e-04,4.759872e-03,1.562500e+01,8.200499e+00,1.095390e-03,9.236597e-10,4.191027e-01
0.044000,3.383651e-03,1.945176e-02,1.562500e+01,8.369632e+00,2.943639e-03,1.454312e-03,3.202869e-01
0.045000,1.303656e-02,4.818775e-03,1.562500e+01,8.538426e+00,5.777945e-03,1.518956e-03,4.207534e-01
0.046000,3.378097e-04,2.108586e-02,1.562500e+01,8.588305e+00,9.300963e-04,7.780869e-03,2.192825e-01
0.047000,8.541761e-04,5.442885e-02,1.562500e+01,8.747989e+00,1.478991e-03,1.368117e-03,2.951380e-01
0.048000,2.509332e-02,5.924151e-03,1.562500e+01,8.905691e+00,8.016243e-03,3.846493e-03,1.790377e-01
0.049000,1.287864e-03,2.681461e-03,1.562500e+01,9.274635e+00,1.816046e-03,1.244601e-03,1.277102e-01
0.050000,4.253934e-03,6.182571e-03,1.562500e+01,9.525160e+00,3.300557e-03,8.592022e-04,9.321097e-02
0.051000,2.877091e-03,2.453707e-03,1.562500e+01,9.969837e+00,2.714368e-03,2.962023e-03,1.615744e-01
0.052000,6.008408e-02,7.464815e-03,1.562500e+01,1.020316e+01,1.240428e-02,4.642627e-02,8.061910e-04
0.053000,1.858211e-02,4.673202e-02,1.562500e+01,1.024190e+01,6.898256e-03,6.973900e-03,2.842555e-02
0.054000,4.758372e-02,2.480285e-02,1.562500e+01,1.046782e+01,1.103878e-02,2.180589e-03,8.373954e-03
0.055000,6.644032e-03,4.530727e-02,1.562500e+01,1.059963e+01,4.124846e-03,7.510403e-04,2.394775e-03
0.056000,2.852607e-02,9.529948e-03,1.562500e+01,1.072627e+01,8.546983e-03,2.090062e-03,5.568838e-04
0.057000,1.883072e-03,2.223644e-03,1.562500e+01,1.120778e+01,2.195965e-03,1.344103e-03,6.358764e-03
0.058000,2.660555e-03,1.399936e-02,1.562500e+01,1.132486e+01,2.610225e-03,8.433199e-05,8.183037e-03
0.059000,1.956663e-03,1.774129e-03,1.562500e+01,1.152726e+01,2.238463e-03,4.540563e-04,3.293032e-03
0.060000,1.352293e-02,1.321345e-02,1.562500e+01,1.172576e+01,5.884740e-03,6.490415e-03,2.976775e-02
0.061000,1.637601e-03,1.228895e-03,1.562500e+01,1.200370e+01,2.047839e-03,5.353922e-04,2.027328e-02
0.062000,8.320968e-05,1.047213e-02,1.562500e+01,1.219450e+01,4.616138e-04,1.840803e-03,7.239964e-03
0.063000,3.995383e-04,4.141407e-03,1.562500e+01,1.269367e+01,1.011512e-03,1.042919e-04,5.056458e-03
0.064000,1.435788e-05,3.413004e-02,1.562500e+01,1.279687e+01,1.917507e-04,4.425212e-03,2.247713e-04
0.065000,7.005149e-02,1.516414e-02,1.562500e+01,1.289665e+01,1.339370e-02,8.074772e-03,1.564414e-02
0.066000,1.389079e-03,5.201629e-03,1.562500e+01,1.307295e+01,1.886059e-03,2.097403e-05,1.720708e-02
0.067000,5.823041e-03,1.283539e-02,1.562500e+01,1.331833e+01,3.861595e-03,6.782328e-04,1.025092e-02
0.068000,1.578065e-02,3.454340e-03,1.562500e+01,1.341400e+01,6.357030e-03,6.372941e-03,3.825770e-02
0.069000,6.629824e-04,1.258660e-02,1.562500e+01,1.365089e+01,1.302995e-03,3.176303e-03,6.782333e-02
0.070000,6.440716e-04,2.940700e-03,1.562500e+01,1.416331e+01,1.284278e-03,1.248684e-03,4.845430e-02
0.071000,2.426063e-03,1.589243e-02,1.562500e+01,1.438802e+01,2.492544e-03,5.848258e-04,3.690235e-02
0.072000,1.469164e-02,2.318787e-03,1.562500e+01,1.467601e+01,6.133763e-03,5.248531e-03,1.297451e-02
0.073000,5.849221e-04,2.422153e-02,1.562500e+01,1.488853e+01,1.223886e-03,6.891435e-08,1.320811e-02
0.074000,4.939888e-03,2.019828e-02,1.562500e+01,1.497134e+01,3.556726e-03,8.058929e-04,2.057952e-02
0.075000,1.715026e-02,1.913002e-02,1.562500e+01,1.505283e+01,6.627155e-03,8.898115e-05,1.801302e-02
0.076000,5.854559e-04,6.966052e-03,1.562500e+01,1.513372e+01,1.224444e-03,6.935027e-04,2.555384e-02
0.077000,7.184342e-03,1.890767e-02,1.562500e+01,1.521548e+01,4.289289e-03,1.944642e-05,2.677962e-02
0.078000,7.053256e-03,3.603721e-02,1.562500e+01,1.523312e+01,4.249978e-03,1.206947e-03,1.710159e-02
0.079000,2.293315e-02,1.858514e-02,1.562500e+01,1.531233e+01,7.663439e-03,1.443693e-03,8.964159e-03
0.080000,1.181803e-02,2.860196e-02,1.562500e+01,1.539197e+01,5.501288e-03,1.514122e-04,7.137340e-03
