t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.251711e-03,1.562500e+01,1.000000e+00,5.802148e-04,2.976885e-03,3.022917e-03
0.001000,9.030676e-04,3.641471e-03,1.562500e+01,1.414063e+00,3.195714e-04,2.475984e-03,1.021829e-03
0.002000,1.370808e-03,1.035737e-02,1.562500e+01,1.731681e+00,3.937279e-04,1.198245e-03,9.503804e-04
0.003000,2.643422e-03,2.825364e-03,1.562500e+01,1.999360e+00,5.467529e-04,3.169436e-03,1.221255e-03
0.004000,1.518159e-03,8.656757e-03,1.562500e+01,2.235115e+00,4.143491e-04,2.736926e-03,1.561279e-03
0.005000,2.478249e-03,1.061499e-02,1.562500e+01,2.448184e+00,5.293955e-04,9.251451e-04,8.074620e-04
0.006000,1.336901e-04,2.364873e-02,1.562500e+01,2.644060e+00,1.229582e-04,4.701103e-04,1.605766e-03
0.007000,4.435726e-03,1.208128e-02,1.562500e+01,2.826317e+00,7.082559e-04,2.284252e-03,2.452793e-03
0.008000,3.669036e-04,1.108361e-02,1.562500e+01,2.997443e+00,2.036966e-04,3.092808e-04,5.622203e-03
0.009000,8.282153e-03,1.419898e-02,1.562500e+01,3.159245e+00,9.677863e-04,3.141431e-03,2.752339e-02
0.010000,1.107139e-04,6.814199e-03,1.562500e+01,3.313091e+00,1.118945e-04,1.285069e-05,2.424777e-02
0.011000,3.282576e-06,1.670218e-02,1.562500e+01,3.460042e+00,1.926705e-05,1.563321e-04,3.195031e-02
0.012000,2.195585e-03,1.296680e-02,1.562500e+01,3.600943e+00,4.982909e-04,3.052734e-03,8.993742e-02
0.013000,5.452669e-03,1.836434e-02,1.562500e+01,3.736477e+00,7.852580e-04,1.188579e-02,3.111180e-01
0.014000,1.203905e-03,2.872988e-02,1.562500e+01,3.867209e+00,3.689809e-04,1.661813e-03,2.093203e-01
0.015000,2.263636e-08,1.804445e-02,1.562500e+01,3.993611e+00,1.599967e-06,9.383290e-04,1.428650e-01
0.016000,5.107955e-04,3.000875e-02,1.562500e+01,4.116081e+00,2.403429e-04,4.431747e-04,1.878158e-01
0.017000,8.841759e-03,1.908337e-02,1.562500e+01,4.234962e+00,9.999474e-04,4.671396e-03,3.875277e-01
0.018000,1.983355e-03,3.153789e-02,1.562500e+01,4.350546e+00,4.735960e-04,1.522499e-03,5.404583e-01
0.019000,1.113305e-03,1.713238e-02,1.562500e+01,4.463091e+00,3.548256e-04,2.224175e-03,7.617115e-01
0.020000,3.043994e-03,7.907402e-03,1.562500e+01,4.572820e+00,5.867184e-04,3.694914e-03,4.819628e-01
0.021000,4.081158e-04,8.677870e-03,1.562500e+01,4.679932e+00,2.148323e-04,1.391425e-03,3.399628e-01
0.022000,6.778918e-03,3.503980e-03,1.562500e+01,4.784603e+00,8.755643e-04,3.872553e-03,1.559252e-01
0.023000,4.289441e-03,1.519282e-03,1.562500e+01,4.886989e+00,6.964792e-04,9.425393e-04,8.988947e-02
0.024000,1.380287e-04,1.199397e-03,1.562500e+01,5.183538e+00,1.249374e-04,4.745716e-04,1.349793e-01
