t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.180214e-02,2.656250e+02,4.123106e-03,3.147114e-01,2.976885e-03,3.022917e-03
0.001000,9.375512e-06,1.995791e-01,4.375000e+02,7.548921e-03,1.766156e-02,2.475984e-03,1.021829e-03
0.002000,1.333114e-04,7.886477e-02,5.625000e+02,1.072095e-02,6.659861e-02,1.198245e-03,9.503804e-04
0.003000,3.574832e-03,7.483994e-02,4.375000e+02,1.451983e-02,3.448731e-01,3.169436e-03,1.221255e-03
0.004000,1.062090e-04,7.457992e-02,0.000000e+00,1.451547e-02,5.944456e-02,2.736926e-03,1.561279e-03
0.005000,3.817725e-03,7.482041e-02,0.000000e+00,1.451112e-02,3.563968e-01,9.251451e-04,8.074620e-04
0.006000,3.391632e-03,7.328329e-02,0.000000e+00,1.450677e-02,3.359200e-01,4.701103e-04,1.605766e-03
0.007000,6.406513e-05,7.449138e-02,0.000000e+00,1.450241e-02,4.616813e-02,2.284252e-03,2.452793e-03
0.008000,2.513757e-04,7.322726e-02,0.000000e+00,1.449806e-02,9.145198e-02,3.092808e-04,5.622203e-03
0.009000,6.142866e-04,7.463640e-02,0.000000e+00,1.449371e-02,1.429608e-01,3.141431e-03,2.752339e-02
0.010000,8.114530e-04,7.638836e-02,0.000000e+00,1.448937e-02,1.643097e-01,1.285069e-05,2.424777e-02
0.011000,1.589367e-04,7.766272e-02,0.000000e+00,1.448502e-02,7.271828e-02,1.563321e-04,3.195031e-02
0.012000,9.956221e-04,7.782186e-02,0.000000e+00,1.448067e-02,1.820031e-01,3.052734e-03,8.993742e-02
0.013000,8.247044e-03,7.653788e-02,0.000000e+00,1.447633e-02,5.238183e-01,1.188579e-02,3.111180e-01
0.014000,2.356069e-03,7.613649e-02,0.000000e+00,1.447199e-02,2.799790e-01,1.661813e-03,2.093203e-01
0.015000,1.724955e-03,7.622462e-02,0.000000e+00,1.446765e-02,2.395633e-01,9.383290e-04,1.428650e-01
0.016000,6.231797e-05,7.691233e-02,0.000000e+00,1.446330e-02,4.553424e-02,4.431747e-04,1.878158e-01
0.017000,3.296952e-03,7.752488e-02,0.000000e+00,1.445897e-02,3.311980e-01,4.671396e-03,3.875277e-01
0.018000,1.187497e-03,7.699045e-02,0.000000e+00,1.445463e-02,1.987686e-01,1.522499e-03,5.404583e-01
0.019000,2.171115e-03,7.711634e-02,0.000000e+00,1.445029e-02,2.687651e-01,2.224175e-03,7.617115e-01
0.020000,3.199377e-03,7.582156e-02,0.000000e+00,1.444596e-02,3.262602e-01,3.694914e-03,4.819628e-01
0.021000,1.398638e-03,7.508089e-02,0.000000e+00,1.444162e-02,2.157169e-01,1.391425e-03,3.399628e-01
0.022000,4.200757e-03,7.454287e-02,0.000000e+00,1.443729e-02,3.738481e-01,3.872553e-03,1.559252e-01
0.023000,1.444833e-03,7.516846e-02,0.000000e+00,1.443296e-02,2.192504e-01,9.425393e-04,8.988947e-02
0.024000,1.501027e-04,7.463091e-02,0.000000e+00,1.442863e-02,7.066848e-02,4.745716e-04,1.349793e-01
0.025000,4.752609e-03,7.596362e-02,0.000000e+00,1.442430e-02,3.976468e-01,3.791097e-03,3.126992e-02
0.026000,9.990245e-04,7.628959e-02,0.000000e+00,1.441997e-02,1.823138e-01,3.745768e-04,1.376080e-02
0.027000,8.702133e-03,7.497092e-02,0.000000e+00,1.441565e-02,5.380769e-01,1.145045e-02,1.957823e-01
0.028000,5.016540e-03,7.578194e-02,0.000000e+00,1.441132e-02,4.085391e-01,4.403333e-03,5.892259e-02
0.029000,2.523666e-05,7.535265e-02,0.000000e+00,1.440700e-02,2.897660e-02,2.162546e-05,6.607769e-02
0.030000,8.370290e-04,7.626295e-02,0.000000e+00,1.440268e-02,1.668790e-01,3.961082e-04,3.894513e-02
0.031000,6.975464e-05,7.569907e-02,0.000000e+00,1.439836e-02,4.817459e-02,4.415130e-06,4.189708e-02
0.032000,1.058802e-03,7.634885e-02,0.000000e+00,1.439404e-02,1.876890e-01,1.815560e-03,1.047439e-01
0.033000,2.576129e-03,7.501952e-02,0.000000e+00,1.438972e-02,2.927624e-01,3.252051e-03,2.341185e-01
0.034000,7.864130e-03,7.465647e-02,0.000000e+00,1.438540e-02,5.115131e-01,8.071115e-03,5.301321e-01
0.035000,6.287321e-04,7.365367e-02,0.000000e+00,1.438109e-02,1.446320e-01,1.017444e-03,4.162276e-01
0.036000,6.722041e-03,7.275318e-02,0.000000e+00,1.437677e-02,4.729139e-01,5.940991e-03,7.175263e-01
0.037000,1.047421e-04,7.357037e-02,0.000000e+00,1.437246e-02,5.903263e-02,2.816864e-06,7.078995e-01
0.038000,8.504308e-03,7.446234e-02,0.000000e+00,1.436815e-02,5.319257e-01,1.099199e-02,3.355250e-01
0.039000,1.780750e-03,7.429390e-02,0.000000e+00,1.436384e-02,2.434069e-01,2.222208e-03,2.161750e-01
0.040000,6.052701e-04,7.513007e-02,0.000000e+00,1.435953e-02,1.419077e-01,5.236114e-04,2.677155e-01
0.041000,2.857549e-03,7.594599e-02,0.000000e+00,1.435522e-02,3.083389e-01,2.443673e-03,3.966045e-01
0.042000,2.750529e-04,7.601300e-02,0.000000e+00,1.435091e-02,9.566203e-02,6.577209e-05,4.197782e-01
0.043000,9.450584e-05,7.623178e-02,0.000000e+00,1.434661e-02,5.607390e-02,9.236597e-10,4.191027e-01
0.044000,7.689423e-04,7.606924e-02,0.000000e+00,1.434230e-02,1.599478e-01,1.454312e-03,3.202869e-01
0.045000,2.216713e-03,7.527799e-02,0.000000e+00,1.433800e-02,2.715728e-01,1.518956e-03,4.207534e-01
0.046000,5.857586e-03,7.592011e-02,0.000000e+00,1.433370e-02,4.414595e-01,7.780869e-03,2.192825e-01
0.047000,1.815522e-03,7.504598e-02,0.000000e+00,1.432940e-02,2.457719e-01,1.368117e-03,2.951380e-01
0.048000,2.823330e-03,7.524215e-02,0.000000e+00,1.432510e-02,3.064871e-01,3.846493e-03,1.790377e-01
0.049000,9.286855e-04,7.494542e-02,0.000000e+00,1.432080e-02,1.757785e-01,1.244601e-03,1.277102e-01
0.050000,7.121632e-04,7.428172e-02,0.000000e+00,1.431651e-02,1.539293e-01,8.592022e-04,9.321097e-02
0.051000,3.054438e-03,7.429929e-02,0.000000e+00,1.431221e-02,3.187845e-01,2.962023e-03,1.615744e-01
0.052000,4.425342e-02,7.405669e-02,0.000000e+00,1.430792e-02,1.213402e+00,4.642627e-02,8.061910e-04
0.053000,5.407005e-03,7.446134e-02,0.000000e+00,1.430363e-02,4.241406e-01,6.973900e-03,2.842555e-02
0.054000,2.569994e-03,7.452147e-02,0.000000e+00,1.429933e-02,2.924136e-01,2.180589e-03,8.373954e-03
0.055000,1.191753e-03,7.304054e-02,1.562500e+01,1.446665e-02,1.991245e-01,7.510403e-04,2.394775e-03
0.056000,1.994350e-03,7.297245e-02,0.000000e+00,1.446231e-02,2.575919e-01,2.090062e-03,5.568838e-04
0.057000,1.498899e-03,7.311273e-02,0.000000e+00,1.445797e-02,2.233149e-01,1.344103e-03,6.358764e-03
0.058000,1.896331e-04,7.144989e-02,0.000000e+00,1.445364e-02,7.943072e-02,8.433199e-05,8.183037e-03
0.059000,2.566618e-04,7.027518e-02,0.000000e+00,1.444930e-02,9.240853e-02,4.540563e-04,3.293032e-03
0.060000,7.141597e-03,7.060922e-02,0.000000e+00,1.444497e-02,4.874490e-01,6.490415e-03,2.976775e-02
0.061000,1.894458e-04,7.160695e-02,0.000000e+00,1.444063e-02,7.939149e-02,5.353922e-04,2.027328e-02
0.062000,1.216928e-03,7.193783e-02,0.000000e+00,1.443630e-02,2.012167e-01,1.840803e-03,7.239964e-03
0.063000,2.360712e-05,7.165272e-02,0.000000e+00,1.443197e-02,2.802547e-02,1.042919e-04,5.056458e-03
0.064000,3.812724e-03,7.150166e-02,0.000000e+00,1.442764e-02,3.561633e-01,4.425212e-03,2.247713e-04
0.065000,7.972905e-03,7.310867e-02,0.000000e+00,1.442331e-02,5.150386e-01,8.074772e-03,1.564414e-02
0.066000,9.511791e-05,7.297756e-02,0.000000e+00,1.441898e-02,5.625519e-02,2.097403e-05,1.720708e-02
0.067000,4.182943e-04,7.232223e-02,0.000000e+00,1.441466e-02,1.179702e-01,6.782328e-04,1.025092e-02
0.068000,7.043258e-03,7.182667e-02,0.000000e+00,1.441033e-02,4.840813e-01,6.372941e-03,3.825770e-02
0.069000,4.291854e-03,7.169039e-02,0.000000e+00,1.440601e-02,3.778800e-01,3.176303e-03,6.782333e-02
0.070000,5.069858e-04,7.194764e-02,0.000000e+00,1.440169e-02,1.298761e-01,1.248684e-03,4.845430e-02
0.071000,1.758268e-04,7.256870e-02,0.000000e+00,1.439737e-02,7.648460e-02,5.848258e-04,3.690235e-02
0.072000,3.939713e-03,7.286521e-02,0.000000e+00,1.439305e-02,3.620460e-01,5.248531e-03,1.297451e-02
0.073000,3.345363e-05,7.262172e-02,0.000000e+00,1.438873e-02,3.336208e-02,6.891435e-08,1.320811e-02
