t,innovation,mse,firing_rate,r_norm,Ge_norm,kalman_innovation,kalman_mse
0.000000,2.976885e-03,1.064172e-01,1.562500e+01,1.000000e+00,3.190608e-03,2.976885e-03,3.022917e-03
0.001000,1.030193e-01,1.667090e-03,1.562500e+01,1.413507e+00,1.876946e-02,2.475984e-03,1.021829e-03
0.002000,7.664657e-04,4.307567e-03,1.562500e+01,1.730320e+00,1.618970e-03,1.198245e-03,9.503804e-04
0.003000,6.002319e-03,2.679287e-03,1.562500e+01,1.997003e+00,4.530561e-03,3.169436e-03,1.221255e-03
0.004000,4.440360e-04,1.939685e-02,1.562500e+01,2.231603e+00,1.232258e-03,2.736926e-03,1.561279e-03
0.005000,3.187021e-02,4.486328e-02,1.562500e+01,2.443378e+00,1.043963e-02,9.251451e-04,8.074620e-04
0.006000,2.261214e-02,2.033268e-02,1.562500e+01,2.637833e+00,8.793531e-03,4.701103e-04,1.605766e-03
0.007000,1.497694e-03,6.525236e-02,1.562500e+01,2.818555e+00,2.263102e-03,2.284252e-03,2.452793e-03
0.008000,5.305264e-02,1.597681e-03,1.562500e+01,2.988038e+00,1.346933e-02,3.092808e-04,5.622203e-03
0.009000,3.831415e-05,4.601695e-02,1.562500e+01,3.148098e+00,3.619696e-04,3.141431e-03,2.752339e-02
0.010000,4.128265e-02,3.594251e-02,1.562500e+01,3.300108e+00,1.188164e-02,1.285069e-05,2.424777e-02
0.011000,1.037765e-02,2.045455e-02,1.562500e+01,3.445133e+00,5.957196e-03,1.563321e-04,3.195031e-02
0.012000,5.654420e-03,4.008099e-02,1.562500e+01,3.584022e+00,4.397304e-03,3.052734e-03,8.993742e-02
0.013000,5.882132e-02,1.813810e-02,1.562500e+01,3.717464e+00,1.418273e-02,1.188579e-02,3.111180e-01
0.014000,2.163366e-02,3.032020e-02,1.562500e+01,3.846026e+00,8.601169e-03,1.661813e-03,2.093203e-01
0.015000,7.866023e-04,7.186640e-02,1.562500e+01,3.970182e+00,1.640099e-03,9.383290e-04,1.428650e-01
0.016000,5.173431e-02,1.908213e-02,1.562500e+01,4.324243e+00,1.330092e-02,4.431747e-04,1.878158e-01
0.017000,2.188834e-02,7.202617e-02,1.562500e+01,4.434151e+00,8.651648e-03,4.671396e-03,3.875277e-01
0.018000,4.027739e-02,3.577790e-02,1.562500e+01,4.541188e+00,1.173608e-02,1.522499e-03,5.404583e-01
0.019000,2.952885e-04,1.817335e-02,1.562500e+01,4.645553e+00,1.004884e-03,2.224175e-03,7.617115e-01
0.020000,2.618502e-03,4.424449e-02,1.562500e+01,4.747423e+00,2.992395e-03,3.694914e-03,4.819628e-01
0.021000,2.199861e-02,7.500495e-03,1.562500e+01,4.846955e+00,8.673415e-03,1.391425e-03,3.399628e-01
0.022000,7.480996e-04,3.727525e-02,1.562500e+01,4.944291e+00,1.599456e-03,3.872553e-03,1.559252e-01
0.023000,1.741976e-03,8.142162e-03,1.562500e+01,5.039558e+00,2.440695e-03,9.425393e-04,8.988947e-02
0.024000,2.372110e-06,1.507179e-04,1.562500e+01,5.132872e+00,9.006579e-05,4.745716e-04,1.349793e-01
0.025000,2.509110e-03,2.821098e-02,1.562500e+01,5.409431e+00,2.929222e-03,3.791097e-03,3.126992e-02
0.026000,2.852621e-02,2.479939e-02,1.562500e+01,5.495767e+00,9.876760e-03,3.745768e-04,1.376080e-02
0.027000,6.765527e-02,3.111791e-02,1.562500e+01,5.580598e+00,1.521049e-02,1.145045e-02,1.957823e-01
0.028000,5.119751e-02,1.045199e-02,1.562500e+01,5.663993e+00,1.323174e-02,4.403333e-03,5.892259e-02
0.029000,1.253424e-02,1.999685e-02,1.562500e+01,5.746015e+00,6.546988e-03,2.162546e-05,6.607769e-02
0.030000,1.881987e-02,4.402814e-03,1.562500e+01,5.826722e+00,8.022334e-03,3.961082e-04,3.894513e-02
0.031000,4.979126e-03,1.109180e-02,1.562500e+01,6.068733e+00,4.126378e-03,4.415130e-06,4.189708e-02
0.032000,6.753309e-04,3.954897e-03,1.562500e+01,6.300690e+00,1.519675e-03,1.815560e-03,1.047439e-01
0.033000,3.816822e-05,1.111602e-02,1.562500e+01,6.526672e+00,3.612796e-04,3.252051e-03,2.341185e-01
0.034000,7.477151e-03,8.755854e-04,1.562500e+01,6.596385e+00,5.056623e-03,8.071115e-03,5.301321e-01
0.035000,1.403940e-03,1.196982e-02,1.562500e+01,6.665232e+00,2.191123e-03,1.017444e-03,4.162276e-01
0.036000,4.989180e-03,1.115171e-04,1.562500e+01,6.878419e+00,4.130542e-03,5.940991e-03,7.175263e-01
0.037000,9.933796e-04,1.162283e-02,1.562500e+01,7.081613e+00,1.843105e-03,2.816864e-06,7.078995e-01
0.038000,9.362344e-03,3.610269e-03,1.562500e+01,7.414054e+00,5.658284e-03,1.099199e-02,3.355250e-01
0.039000,7.185407e-03,4.984078e-02,1.562500e+01,7.473842e+00,4.956991e-03,2.222208e-03,2.161750e-01
0.040000,6.487647e-02,1.106590e-03,1.562500e+01,7.661413e+00,1.489485e-02,5.236114e-04,2.677155e-01
0.041000,1.191193e-03,1.408169e-02,1.562500e+01,7.843890e+00,2.018289e-03,2.443673e-03,3.966045e-01
0.042000,1.201070e-02,5.387254e-02,1.562500e+01,7.899596e+00,6.408797e-03,6.577209e-05,4.197782e-01
0.043000,2.610987e-02,2.194029e-02,1.562500e+01,8.075155e+00,9.449195e-03,9.236597e-10,4.191027e-01
0.044000,8.831934e-03,5.491891e-02,1.562500e+01,8.247695e+00,5.495666e-03,1.454312e-03,3.202869e-01
0.045000,2.462433e-02,2.599656e-02,1.562500e+01,8.299909e+00,9.176450e-03,1.518956e-03,4.207534e-01
0.046000,1.568944e-04,3.027574e-03,1.562500e+01,8.696137e+00,7.324806e-04,7.780869e-03,2.192825e-01
0.047000,4.695271e-03,3.122002e-03,0.000000e+00,8.687441e+00,4.007032e-03,1.368117e-03,2.951380e-01
0.048000,7.420720e-04,3.098693e-03,0.000000e+00,8.678753e+00,1.592999e-03,3.846493e-03,1.790377e-01
0.049000,2.115450e-05,3.886918e-02,1.562500e+01,8.727554e+00,2.689638e-04,1.244601e-03,1.277102e-01
0.050000,2.249927e-02,2.669068e-02,1.562500e+01,8.775986e+00,8.771556e-03,8.592022e-04,9.321097e-02
0.051000,4.330935e-02,7.980620e-03,1.562500e+01,8.934228e+00,1.216980e-02,2.962023e-03,1.615744e-01
0.052000,7.997186e-02,3.962696e-02,1.562500e+01,9.090381e+00,1.653716e-02,4.642627e-02,8.061910e-04
0.053000,7.497104e-02,2.325196e-02,1.562500e+01,9.243806e+00,1.601177e-02,6.973900e-03,2.842555e-02
0.054000,1.318865e-02,3.232280e-03,1.562500e+01,9.496436e+00,6.715721e-03,2.180589e-03,8.373954e-03
0.055000,4.353131e-03,1.965657e-02,1.562500e+01,9.641701e+00,3.858276e-03,7.510403e-04,2.394775e-03
0.056000,7.233014e-03,4.200315e-03,1.562500e+01,9.784326e+00,4.973386e-03,2.090062e-03,5.568838e-04
0.057000,7.967119e-03,1.891664e-02,1.562500e+01,1.002126e+01,5.219671e-03,1.344103e-03,6.358764e-03
0.058000,2.271641e-03,9.887627e-04,1.562500e+01,1.006106e+01,2.787163e-03,8.433199e-05,8.183037e-03
0.059000,6.061396e-04,3.667232e-02,1.562500e+01,1.028874e+01,1.439722e-03,4.540563e-04,3.293032e-03
0.060000,5.384413e-02,3.490242e-02,1.562500e+01,1.032698e+01,1.356943e-02,6.490415e-03,2.976775e-02
0.061000,3.157612e-02,2.895104e-02,1.562500e+01,1.045720e+01,1.039135e-02,5.353922e-04,2.027328e-02
0.062000,3.960597e-04,1.155115e-02,1.562500e+01,1.058537e+01,1.163785e-03,1.840803e-03,7.239964e-03
0.063000,7.610271e-03,2.988512e-02,1.562500e+01,1.071440e+01,5.101437e-03,1.042919e-04,5.056458e-03
0.064000,2.625761e-05,5.041816e-03,1.562500e+01,1.101886e+01,2.996540e-04,4.425212e-03,2.247713e-04
0.065000,3.036630e-03,2.405010e-02,1.562500e+01,1.122610e+01,3.222467e-03,8.074772e-03,1.564414e-02
0.066000,3.210560e-04,3.288940e-03,1.562500e+01,1.143199e+01,1.047811e-03,2.097403e-05,1.720708e-02
0.067000,5.057874e-04,2.564929e-02,1.562500e+01,1.162945e+01,1.315154e-03,6.782328e-04,1.025092e-02
0.068000,3.144851e-03,8.813361e-03,1.562500e+01,1.198642e+01,3.279386e-03,6.372941e-03,3.825770e-02
0.069000,1.183947e-07,2.543293e-02,1.562500e+01,1.225629e+01,2.012142e-05,3.176303e-03,6.782333e-02
0.070000,2.115109e-03,1.017885e-02,1.562500e+01,1.236497e+01,2.689421e-03,1.248684e-03,4.845430e-02
0.071000,8.007076e-03,2.349865e-02,1.562500e+01,1.262493e+01,5.232743e-03,5.848258e-04,3.690235e-02
0.072000,7.283618e-04,6.986607e-03,1.562500e+01,1.272693e+01,1.578215e-03,5.248531e-03,1.297451e-02
0.073000,2.697761e-03,2.779362e-02,1.562500e+01,1.290506e+01,3.037346e-03,6.891435e-08,1.320811e-02
0.074000,5.108755e-04,9.548537e-03,1.562500e+01,1.307963e+01,1.321752e-03,8.058929e-04,2.057952e-02
0.075000,6.168240e-03,2.953971e-02,1.562500e+01,1.332207e+01,4.592753e-03,8.898115e-05,1.801302e-02
0.076000,1.789976e-03,8.163277e-03,1.562500e+01,1.341699e+01,2.474093e-03,6.935027e-04,2.555384e-02
0.077000,7.357917e-03,2.487642e-02,1.562500e+01,1.358032e+01,5.016143e-03,1.944642e-05,2.677962e-02
0.078000,1.476296e-03,7.021122e-03,1.562500e+01,1.395208e+01,2.246876e-03,1.206947e-03,1.710159e-02
0.079000,6.647077e-03,2.422656e-02,1.562500e+01,1.424861e+01,4.767688e-03,1.443693e-03,8.964159e-03
0.080000,2.402783e-04,8.942463e-03,1.562500e+01,1.440672e+01,9.064623e-04,1.514122e-04,7.137340e-03
0.081000,2.417111e-03,2.952474e-02,1.562500e+01,1.462810e+01,2.875019e-03,5.463839e-05,8.244822e-03
0.082000,2.591019e-04,4.613279e-03,1.562500e+01,1.490838e+01,9.412994e-04,1.511168e-03,1.524295e-02
0.083000,1.639577e-03,2.774790e-02,1.562500e+01,1.511748e+01,2.367873e-03,4.187095e-04,1.100459e-02
0.084000,1.012979e-02,8.398883e-03,1.562500e+01,1.532621e+01,5.885627e-03,2.897757e-03,3.744884e-03
0.085000,7.699441e-03,4.933030e-02,1.562500e+01,1.540397e+01,5.131237e-03,7.806272e-04,1.465318e-03
0.086000,6.520030e-02,2.661356e-02,1.562500e+01,1.542103e+01,1.493198e-02,3.386544e-03,7.431710e-03
0.087000,1.323126e-02,4.814517e-02,1.562500e+01,1.549759e+01,6.726560e-03,1.423452e-05,8.051261e-03
0.088000,2.231754e-02,2.797990e-02,1.562500e+01,1.563559e+01,8.736061e-03,3.300328e-03,2.164515e-03
0.089000,1.000010e-02,4.917955e-02,1.562500e+01,1.565193e+01,5.847827e-03,4.815273e-04,4.179155e-03
0.090000,3.067855e-02,4.650110e-02,1.562500e+01,1.566823e+01,1.024259e-02,1.483077e-04,3.241539e-03
0.091000,1.579135e-02,7.663671e-03,1.562500e+01,1.586735e+01,7.348557e-03,2.663529e-04,1.998948e-03
0.092000,4.546969e-03,3.528158e-02,1.562500e+01,1.612212e+01,3.943242e-03,8.931571e-03,6.958193e-04
0.093000,6.913985e-03,1.107828e-02,1.562500e+01,1.648740e+01,4.862467e-03,6.319398e-03,6.228238e-03
0.094000,1.555168e-03,1.045567e-02,0.000000e+00,1.647091e+01,2.306116e-03,4.114373e-05,6.098514e-03
0.095000,1.668596e-04,3.698875e-02,1.562500e+01,1.671772e+01,7.553844e-04,1.065595e-03,3.155423e-03
0.096000,1.604881e-03,1.164308e-02,1.562500e+01,1.696001e+01,2.342685e-03,8.060616e-06,2.913985e-03
0.097000,9.332829e-03,3.479753e-02,1.562500e+01,1.725237e+01,5.649358e-03,1.904512e-03,6.743088e-03
0.098000,2.029144e-02,1.343594e-02,1.562500e+01,1.743215e+01,8.330074e-03,1.679021e-02,2.732536e-02
0.099000,3.392550e-06,3.400567e-02,1.562500e+01,1.765953e+01,1.077099e-04,5.492069e-03,1.405654e-02
0.100000,6.973600e-03,4.493407e-02,1.562500e+01,1.772189e+01,4.883385e-03,1.618634e-03,8.688811e-03
0.101000,7.064732e-02,3.504910e-02,1.562500e+01,1.783876e+01,1.554320e-02,8.062510e-03,2.186877e-02
0.102000,5.767635e-03,3.640595e-02,1.562500e+01,1.784896e+01,4.441108e-03,2.651590e-04,2.405216e-02
