t,innovation,mse,firing_rate,kalman_innovation,kalman_mse
0.305000,1.621595e-04,7.476776e-03,0.000000e+00,6.774965e-04,1.842140e-02
0.306000,3.685035e-04,7.826473e-03,0.000000e+00,4.573561e-05,1.923073e-02
0.307000,3.834179e-03,8.067736e-03,0.000000e+00,2.420147e-03,2.154726e-02
0.308000,3.011898e-07,8.169086e-03,0.000000e+00,1.950222e-04,2.118853e-02
0.309000,8.230364e-04,7.943666e-03,0.000000e+00,1.829400e-03,1.911852e-02
0.310000,2.463145e-03,8.025981e-03,0.000000e+00,1.368548e-03,2.047423e-02
0.311000,2.675744e-03,8.266059e-03,0.000000e+00,1.424001e-03,2.231474e-02
0.312000,3.049442e-03,8.461190e-03,0.000000e+00,1.587576e-03,2.424949e-02
0.313000,1.271487e-03,8.839779e-03,0.000000e+00,3.540626e-04,2.574481e-02
0.314000,1.707110e-04,9.019750e-03,0.000000e+00,9.385912e-04,2.495031e-02
0.315000,1.317132e-03,9.339104e-03,0.000000e+00,3.891636e-04,2.637488e-02
0.316000,8.905872e-04,9.631935e-03,0.000000e+00,1.567068e-04,2.737438e-02
0.317000,7.637475e-05,9.854577e-03,1.562500e+01,8.269510e-05,2.760608e-02
0.318000,2.434795e-03,9.706915e-03,0.000000e+00,1.010625e-03,2.855163e-02
0.319000,4.281258e-03,9.948744e-03,0.000000e+00,2.180290e-03,3.100541e-02
0.320000,1.978765e-04,9.980876e-03,0.000000e+00,1.191280e-03,2.952324e-02
0.321000,7.978153e-04,9.887008e-03,0.000000e+00,2.262288e-03,2.751520e-02
0.322000,2.212328e-03,9.673381e-03,0.000000e+00,8.589841e-04,2.838092e-02
0.323000,4.268376e-03,8.999290e-03,0.000000e+00,2.163227e-03,2.909349e-02
0.324000,1.493605e-02,9.228961e-03,0.000000e+00,1.034092e-02,3.403784e-02
0.325000,8.446857e-03,9.229974e-03,0.000000e+00,4.589809e-03,3.726070e-02
0.326000,3.755891e-04,9.277434e-03,0.000000e+00,5.239267e-05,3.684887e-02
0.327000,1.865526e-04,9.523108e-03,0.000000e+00,1.609822e-03,3.563662e-02
0.328000,1.467912e-04,9.621663e-03,0.000000e+00,1.701556e-04,3.523771e-02
0.329000,5.432777e-04,9.686347e-03,1.562500e+01,2.218028e-06,3.477518e-02
0.330000,4.757003e-03,9.737827e-03,0.000000e+00,1.988407e-03,3.692118e-02
0.331000,2.413415e-03,9.754762e-03,0.000000e+00,5.648145e-03,3.366298e-02
0.332000,2.676107e-03,9.717568e-03,0.000000e+00,7.968389e-04,3.484857e-02
0.333000,7.853197e-03,9.535499e-03,0.000000e+00,4.101476e-03,3.729583e-02
0.334000,8.174563e-04,9.480222e-03,0.000000e+00,2.861079e-06,3.709775e-02
0.335000,4.244707e-05,9.329140e-03,0.000000e+00,4.219976e-04,3.609144e-02
0.336000,2.691439e-03,9.369192e-03,1.562500e+01,6.470775e-04,3.763294e-02
0.337000,7.091110e-04,8.961545e-03,0.000000e+00,2.984777e-06,3.687587e-02
0.338000,1.930086e-03,9.001263e-03,0.000000e+00,2.414053e-04,3.770050e-02
0.339000,1.647525e-03,8.393183e-03,0.000000e+00,4.847580e-03,3.352515e-02
0.340000,1.465756e-03,8.044235e-03,0.000000e+00,1.339060e-04,3.340209e-02
0.341000,3.846018e-04,7.749008e-03,0.000000e+00,5.771490e-05,3.238109e-02
0.342000,7.413581e-05,7.881805e-03,0.000000e+00,3.395848e-04,3.199061e-02
0.343000,2.580184e-03,8.468404e-03,0.000000e+00,5.907257e-04,3.420107e-02
0.344000,2.467072e-03,8.157451e-03,1.562500e+01,5.943703e-03,3.003694e-02
0.345000,7.317773e-03,8.776384e-03,0.000000e+00,3.780339e-03,3.374010e-02
0.346000,3.137736e-03,8.657961e-03,0.000000e+00,8.842313e-04,3.495256e-02
0.347000,5.104091e-03,8.552029e-03,0.000000e+00,9.770698e-03,3.054096e-02
0.348000,3.243391e-04,8.630207e-03,0.000000e+00,3.674353e-05,3.046114e-02
0.349000,1.148015e-02,8.437184e-03,0.000000e+00,6.922186e-03,3.341933e-02
0.350000,6.975809e-03,8.552848e-03,0.000000e+00,3.204372e-03,3.600393e-02
0.351000,1.097417e-04,8.370277e-03,1.562500e+01,3.420067e-04,3.508210e-02
0.352000,1.697990e-04,8.286820e-03,0.000000e+00,2.635101e-04,3.445138e-02
0.353000,4.366719e-03,8.328428e-03,0.000000e+00,9.002122e-03,3.068476e-02
0.354000,1.141135e-04,7.899800e-03,0.000000e+00,1.317051e-03,2.847177e-02
0.355000,9.628315e-03,8.075160e-03,0.000000e+00,5.429689e-03,3.173317e-02
0.356000,3.726330e-07,7.853617e-03,0.000000e+00,6.999800e-04,3.036254e-02
0.357000,4.127323e-05,7.346766e-03,1.562500e+01,1.067048e-03,2.824372e-02
0.358000,4.582527e-03,7.067809e-03,1.562500e+01,1.864091e-03,2.927622e-02
0.359000,2.137874e-03,6.890252e-03,0.000000e+00,5.353594e-03,2.628808e-02
0.360000,1.531858e-03,7.335472e-03,0.000000e+00,2.145973e-04,2.773240e-02
0.361000,4.285453e-03,7.197172e-03,0.000000e+00,1.631235e-03,2.896727e-02
0.362000,9.783460e-04,7.028329e-03,0.000000e+00,2.235863e-05,2.877796e-02
0.363000,4.659775e-03,7.061964e-03,0.000000e+00,9.036530e-03,2.545948e-02
0.364000,1.904529e-03,7.112031e-03,0.000000e+00,4.015187e-04,2.631866e-02
0.365000,5.693549e-06,7.352204e-03,0.000000e+00,4.832728e-04,2.588540e-02
0.366000,5.127958e-04,7.127441e-03,1.562500e+01,1.089582e-06,2.560221e-02
0.367000,2.145569e-04,7.491499e-03,1.562500e+01,9.957605e-05,2.571041e-02
0.368000,8.899611e-03,7.617998e-03,0.000000e+00,5.011488e-03,2.842741e-02
0.369000,9.589222e-05,7.797625e-03,0.000000e+00,2.646033e-04,2.819904e-02
0.370000,4.661053e-05,8.283035e-03,1.562500e+01,1.050225e-03,2.777418e-02
0.371000,9.372390e-04,7.699989e-03,0.000000e+00,3.133722e-03,2.468406e-02
0.372000,1.763058e-04,7.658430e-03,0.000000e+00,1.047638e-04,2.421332e-02
0.373000,7.601087e-05,7.424070e-03,0.000000e+00,2.106083e-04,2.324199e-02
0.374000,1.406857e-05,7.732200e-03,0.000000e+00,7.049450e-04,2.299126e-02
0.375000,1.519022e-03,7.592078e-03,0.000000e+00,2.897098e-04,2.328392e-02
0.376000,2.163388e-03,8.269851e-03,0.000000e+00,5.716305e-04,2.517693e-02
0.377000,2.698682e-04,7.950417e-03,0.000000e+00,4.989733e-05,2.447641e-02
0.378000,2.142760e-04,8.103188e-03,0.000000e+00,7.532584e-05,2.441710e-02
0.379000,3.639073e-04,7.800031e-03,0.000000e+00,1.777733e-03,2.268133e-02
0.380000,5.948205e-03,7.544628e-03,0.000000e+00,3.071281e-03,2.418706e-02
0.381000,2.085879e-03,7.074088e-03,1.562500e+01,4.808406e-03,2.151186e-02
0.382000,1.844858e-05,7.580913e-03,3.125000e+01,2.856708e-04,2.138629e-02
0.383000,9.073169e-06,7.548922e-03,0.000000e+00,3.147241e-04,2.079603e-02
0.384000,1.732085e-03,7.601060e-03,0.000000e+00,3.821954e-03,1.905664e-02
0.385000,7.397680e-04,7.708628e-03,0.000000e+00,2.055677e-03,1.795360e-02
0.386000,9.542823e-05,7.905252e-03,0.000000e+00,6.973077e-04,1.755542e-02
0.387000,5.133961e-04,7.911241e-03,0.000000e+00,1.477485e-03,1.652145e-02
0.388000,4.532320e-04,7.665823e-03,0.000000e+00,4.599824e-05,1.633873e-02
0.389000,3.887949e-04,7.870976e-03,0.000000e+00,2.437900e-05,1.681804e-02
0.390000,7.808844e-07,7.661433e-03,0.000000e+00,1.990198e-04,1.613589e-02
0.391000,7.097354e-03,7.375524e-03,0.000000e+00,9.760615e-03,1.330661e-02
0.392000,7.818344e-03,7.333304e-03,0.000000e+00,9.926011e-03,1.099593e-02
0.393000,2.017460e-03,7.036593e-03,0.000000e+00,2.782010e-03,9.562481e-03
0.394000,3.409744e-03,7.177156e-03,0.000000e+00,4.152255e-03,8.488134e-03
0.395000,4.146290e-04,7.138448e-03,0.000000e+00,2.724421e-04,8.768860e-03
0.396000,1.587921e-03,7.040451e-03,0.000000e+00,1.960721e-03,7.849321e-03
0.397000,2.908566e-03,7.017790e-03,0.000000e+00,2.601242e-03,8.769009e-03
0.398000,3.344432e-05,7.246522e-03,0.000000e+00,1.217156e-06,9.041779e-03
0.399000,3.896949e-03,7.385763e-03,0.000000e+00,4.509852e-03,7.947248e-03
0.400000,1.653907e-03,7.405949e-03,0.000000e+00,1.858969e-03,7.214657e-03
0.401000,2.702650e-04,7.881384e-03,3.125000e+01,3.034673e-04,7.463862e-03
0.402000,1.109813e-03,7.327459e-03,1.562500e+01,1.021493e-03,6.370860e-03
0.403000,6.254990e-04,6.949515e-03,0.000000e+00,5.501082e-04,5.661518e-03
0.404000,4.468391e-03,7.056749e-03,0.000000e+00,4.789219e-03,6.851870e-03
0.405000,2.009887e-03,7.180317e-03,0.000000e+00,2.009914e-03,7.741223e-03
0.406000,1.684282e-04,7.339206e-03,0.000000e+00,2.105362e-04,7.652954e-03
0.407000,9.574805e-05,7.325628e-03,1.562500e+01,1.172583e-04,7.281642e-03
0.408000,6.150341e-03,7.029195e-03,0.000000e+00,6.206653e-03,5.746997e-03
0.409000,4.573714e-07,6.840303e-03,0.000000e+00,8.999061e-06,5.620953e-03
0.410000,5.832043e-04,6.658254e-03,0.000000e+00,6.955701e-04,5.846333e-03
0.411000,6.818144e-03,7.033658e-03,0.000000e+00,6.600655e-03,5.007635e-03
0.412000,1.139311e-03,7.168413e-03,0.000000e+00,8.795756e-04,4.719095e-03
0.413000,1.194878e-02,6.920239e-03,0.000000e+00,1.085693e-02,3.257255e-03
0.414000,1.103121e-03,6.621723e-03,0.000000e+00,1.754460e-03,3.517328e-03
0.415000,4.346283e-03,6.660178e-03,0.000000e+00,5.357197e-03,4.441689e-03
0.416000,5.384496e-07,6.544776e-03,0.000000e+00,3.052052e-05,4.415622e-03
0.417000,1.837036e-04,6.437692e-03,0.000000e+00,7.995428e-05,4.215301e-03
0.418000,7.180928e-03,6.654977e-03,0.000000e+00,6.370477e-03,3.434688e-03
0.419000,1.973026e-04,6.633165e-03,0.000000e+00,4.091303e-05,3.348105e-03
0.420000,3.160471e-04,6.674260e-03,0.000000e+00,6.585500e-04,3.677207e-03
0.421000,7.985938e-03,6.136103e-03,1.562500e+01,6.779023e-03,2.406523e-03
0.422000,2.174751e-03,6.281199e-03,0.000000e+00,3.100831e-03,3.049773e-03
0.423000,3.497649e-03,5.939400e-03,0.000000e+00,4.398645e-03,3.517827e-03
0.424000,9.462286e-03,5.784221e-03,0.000000e+00,8.524560e-03,2.456476e-03
0.425000,1.397080e-03,6.112710e-03,0.000000e+00,8.574567e-04,2.397044e-03
0.426000,8.147652e-04,6.109019e-03,1.562500e+01,1.417868e-03,2.799820e-03
0.427000,5.335192e-03,6.592493e-03,1.562500e+01,4.149941e-03,2.434713e-03
0.428000,1.671403e-03,6.756230e-03,0.000000e+00,2.609279e-03,3.029838e-03
0.429000,7.231847e-03,6.521914e-03,1.562500e+01,5.860004e-03,2.228604e-03
0.430000,1.093981e-02,6.395369e-03,0.000000e+00,1.319175e-02,3.271281e-03
0.431000,1.260785e-02,6.585154e-03,0.000000e+00,1.408433e-02,4.808801e-03
0.432000,1.323796e-03,6.546006e-03,0.000000e+00,1.155952e-03,4.349795e-03
0.433000,5.046882e-03,6.075197e-03,0.000000e+00,4.555627e-03,3.216857e-03
0.434000,4.910861e-03,5.760952e-03,0.000000e+00,4.125685e-03,2.374858e-03
0.435000,3.910782e-03,6.310305e-03,0.000000e+00,2.969751e-03,2.226402e-03
0.436000,1.006792e-03,6.216567e-03,0.000000e+00,4.760813e-04,1.986991e-03
0.437000,2.525360e-04,5.995985e-03,0.000000e+00,7.059009e-04,2.079436e-03
0.438000,2.852945e-04,6.225611e-03,1.562500e+01,7.127206e-04,2.385929e-03
0.439000,2.511270e-03,6.396544e-03,0.000000e+00,1.738001e-03,2.125394e-03
0.440000,2.105404e-03,5.878306e-03,0.000000e+00,1.297750e-03,1.563460e-03
0.441000,4.612789e-03,5.882052e-03,0.000000e+00,3.227210e-03,1.174918e-03
0.442000,8.066617e-03,5.920310e-03,0.000000e+00,1.058399e-02,1.930005e-03
0.443000,6.775062e-03,5.706126e-03,0.000000e+00,5.284255e-03,1.288873e-03
0.444000,1.686404e-04,5.890062e-03,0.000000e+00,7.745728e-07,1.373542e-03
0.445000,8.029177e-03,5.961735e-03,0.000000e+00,5.996320e-03,9.256114e-04
0.446000,6.242554e-05,5.970775e-03,0.000000e+00,5.164133e-04,1.065760e-03
0.447000,4.287088e-03,6.173550e-03,0.000000e+00,2.639934e-03,8.617200e-04
0.448000,1.033978e-04,6.314531e-03,0.000000e+00,6.781037e-04,1.082028e-03
0.449000,1.803737e-03,6.672999e-03,0.000000e+00,7.527379e-04,1.060681e-03
0.450000,2.894498e-04,6.047465e-03,0.000000e+00,1.021150e-06,8.119899e-04
0.451000,1.189845e-02,6.587635e-03,0.000000e+00,8.649019e-03,5.556255e-04
0.452000,3.672068e-04,6.668502e-03,1.562500e+01,1.071432e-08,5.460024e-04
0.453000,1.259148e-02,7.070472e-03,0.000000e+00,8.462191e-03,3.082619e-04
0.454000,1.024878e-03,7.261773e-03,0.000000e+00,3.068397e-03,5.486675e-04
0.455000,4.751752e-03,7.013205e-03,0.000000e+00,2.243630e-03,3.424802e-04
0.456000,2.759012e-03,6.938949e-03,0.000000e+00,8.589351e-04,2.429548e-04
0.457000,1.409490e-03,7.294218e-03,0.000000e+00,3.820284e-03,5.503245e-04
0.458000,2.664593e-03,7.911787e-03,0.000000e+00,8.632826e-04,6.028820e-04
0.459000,6.245850e-03,8.298020e-03,0.000000e+00,3.107686e-03,4.812459e-04
0.460000,1.162813e-03,8.473427e-03,0.000000e+00,7.881791e-05,4.947843e-04
0.461000,5.813237e-04,8.285928e-03,0.000000e+00,2.167642e-06,4.464913e-04
0.462000,3.395161e-02,7.927220e-03,1.562500e+01,2.517437e-02,5.926370e-05
0.463000,5.387462e-03,8.294977e-03,3.125000e+01,1.824491e-03,4.863592e-05
0.464000,3.691478e-03,8.316969e-03,1.562500e+01,7.300291e-04,3.308883e-05
0.465000,1.707281e-03,8.563471e-03,0.000000e+00,5.322889e-05,7.946925e-06
0.466000,8.836686e-03,8.498800e-03,0.000000e+00,3.558633e-03,4.119228e-05
0.467000,3.273222e-04,8.290750e-03,0.000000e+00,3.366724e-04,3.840547e-05
0.468000,8.277331e-04,8.062240e-03,1.562500e+01,5.094161e-05,3.732866e-05
0.469000,2.271821e-04,8.470656e-03,1.562500e+01,3.890054e-04,2.245793e-05
0.470000,6.301787e-04,8.664124e-03,0.000000e+00,8.966644e-05,7.964112e-05
0.471000,2.911465e-03,9.014062e-03,0.000000e+00,3.850236e-04,1.005799e-04
0.472000,2.298148e-04,9.012858e-03,1.562500e+01,2.523860e-03,9.610780e-05
0.473000,4.477245e-03,9.172525e-03,0.000000e+00,1.069643e-03,6.740990e-05
0.474000,8.229923e-05,8.951899e-03,0.000000e+00,6.924497e-04,7.392077e-05
0.475000,1.985616e-03,8.931208e-03,0.000000e+00,9.957469e-05,7.331264e-05
0.476000,1.425966e-04,9.090271e-03,0.000000e+00,5.315297e-04,6.457111e-05
0.477000,1.042084e-03,9.230005e-03,0.000000e+00,4.075816e-06,1.191643e-04
0.478000,1.099904e-03,9.819598e-03,0.000000e+00,4.552870e-03,2.681574e-04
0.479000,4.367153e-04,9.771337e-03,1.562500e+01,1.258949e-04,2.592449e-04
0.480000,1.105533e-03,9.764669e-03,0.000000e+00,4.149530e-03,4.690858e-04
0.481000,4.698549e-03,9.209331e-03,0.000000e+00,1.558102e-03,3.223862e-04
0.482000,6.733369e-04,9.315490e-03,0.000000e+00,2.041959e-05,3.139534e-04
0.483000,3.479963e-03,9.687581e-03,0.000000e+00,8.182668e-04,3.269799e-04
0.484000,1.398469e-08,9.920649e-03,1.562500e+01,9.944876e-04,4.529001e-04
0.485000,2.440843e-03,1.042334e-02,1.562500e+01,3.238799e-04,5.181910e-04
0.486000,2.041661e-03,1.080568e-02,0.000000e+00,1.973471e-04,5.470434e-04
0.487000,2.997633e-03,1.081100e-02,0.000000e+00,5.322685e-04,5.029978e-04
0.488000,4.008626e-06,1.087166e-02,0.000000e+00,9.317542e-04,6.125238e-04
0.489000,1.054077e-02,1.070770e-02,0.000000e+00,5.054191e-03,3.419709e-04
0.490000,1.264298e-02,1.161341e-02,0.000000e+00,6.147592e-03,3.066846e-04
0.491000,2.223232e-02,1.178368e-02,0.000000e+00,1.262499e-02,2.302931e-04
0.492000,8.748961e-05,1.144422e-02,1.562500e+01,2.495289e-03,1.998423e-04
0.493000,1.037147e-02,1.125622e-02,1.562500e+01,3.863327e-03,2.137493e-04
0.494000,5.985637e-03,1.135876e-02,0.000000e+00,1.290943e-03,1.465914e-04
0.495000,2.927708e-03,1.042024e-02,0.000000e+00,1.293478e-04,2.061189e-04
0.496000,1.243454e-03,1.121606e-02,0.000000e+00,6.158235e-03,1.022307e-04
0.497000,3.958703e-05,1.173896e-02,0.000000e+00,1.182207e-03,1.137969e-04
0.498000,5.909123e-03,1.175876e-02,0.000000e+00,1.388243e-03,6.609538e-05
0.499000,5.557058e-04,1.167163e-02,1.562500e+01,3.018965e-04,5.873540e-05
